,Dec,Name,Proj1,Proj2,RA
6730,10.847535,SDSSJ155854.87+105051.1,-13.523712,34.025684,239.728658
6731,14.350852,SDSSJ160554.88+142103.0,-3.9149146,52.62425,241.478704
6732,13.710132000000002,SDSSJ160402.42+134236.4,-53.409267,56.641937,241.010123
6733,15.118275,SDSSJ160338.27+150705.7,12.662524,-63.510075,240.909481
6734,14.817870999999998,SDSSJ160730.33+144904.3,29.74759,-52.55343,241.87640699999997
6735,15.029704,SDSSJ160714.12+150146.9,-2.1961687,-7.7281156,241.80884
6736,10.828522,SDSSJ160909.97+104942.6,-46.524826,23.906025,242.29156099999997
6737,11.587908,SDSSJ160848.21+113516.4,-10.205937,-32.47231,242.200891
6738,10.832792999999999,SDSSJ160735.81+104958.0,18.045437,42.711357,241.899222
6739,11.32639,SDSSJ160631.38+111935.0,47.848984,-29.377735,241.63075099999998
6740,12.772396,SDSSJ160201.11+124620.6,25.798246,21.142416,240.50464
6741,12.403838,SDSSJ160658.96+122413.8,51.094086,-22.734655,241.745671
6742,12.700358,SDSSJ160712.15+124201.2,-11.662905,41.07799,241.80063900000002
6743,9.445653,SDSSJ161306.52+092644.3,-39.607124,-41.31492,243.27720699999998
6744,8.98277,SDSSJ161113.14+085857.9,24.226696,-18.36106,242.80478599999998
6745,9.561415,SDSSJ160806.67+093341.0,48.475185,-19.729555,242.02783
6746,9.397441,SDSSJ160900.78+092350.7,50.793236,-27.699764,242.253275
6747,9.069678999999999,SDSSJ160723.67+090410.8,-26.218466,-28.941711,241.84863900000002
6748,9.413753999999999,SDSSJ160421.16+092449.5,-25.998064,52.435352,241.088195
6749,10.164045,SDSSJ160620.09+100950.5,-2.6625435,15.60421,241.583734
6750,10.269103999999999,SDSSJ160736.54+101608.7,64.232185,29.14986,241.902264
6751,10.912523,SDSSJ160936.70+105445.0,-44.820793,30.770458,242.40295
6752,13.425610999999998,SDSSJ161658.79+132532.2,-58.291756,61.414734,244.244959
6753,13.339051000000001,SDSSJ161314.18+132020.5,-20.869373,-40.39385,243.309094
6754,10.794052,SDSSJ161602.29+104738.5,51.326004,46.24944,244.009544
6755,11.2619,SDSSJ161605.39+111542.8,38.02352,50.019962,244.022464
6756,11.061191,SDSSJ161425.59+110340.2,35.45848,20.194016,243.606629
6757,12.118909,SDSSJ161358.69+120708.0,18.410597,-66.72932,243.49458199999998
6758,11.965361999999999,SDSSJ161433.09+115755.3,-5.9388037,-26.474674,243.637885
6759,11.657845,SDSSJ161328.75+113928.2,-52.83486,36.65089,243.369825
6760,8.988124000000001,SDSSJ162246.39+085917.2,-48.819862,-37.664238,245.69329399999998
6761,9.191938,SDSSJ161705.31+091130.9,-39.45783,-65.099014,244.272142
6762,9.087660000000001,SDSSJ161540.00+090515.5,-27.044863,-43.66936,243.91668199999998
6763,8.892974,SDSSJ161501.64+085334.7,20.887789,-10.780515,243.756856
6764,10.104682,SDSSJ161803.88+100616.8,11.7241745,41.78931,244.516173
6765,9.320405000000001,SDSSJ161656.91+091913.4,47.567005,1.0712085,244.23715099999998
6766,9.161659,SDSSJ162001.57+090941.9,-2.0439293,-39.293327,245.00658199999998
6767,10.318378,SDSSJ162039.94+101906.1,-57.5654,4.241439,245.166423
6768,9.279762,SDSSJ162252.94+091647.1,66.713,-19.83477,245.720609
6769,12.603774000000001,SDSSJ162549.00+123613.5,-36.829384,-52.661297,246.45417999999998
6770,13.462725,SDSSJ161921.00+132745.8,24.151756,32.423065,244.837525
6771,13.034381,SDSSJ161844.35+130203.7,16.471811,-13.323402,244.68480699999998
6772,12.872488,SDSSJ162457.00+125220.9,42.98483,-6.599696,246.237533
6773,13.04079,SDSSJ162534.90+130226.8,-1.6925445,13.272431,246.39542200000002
6774,10.796244999999999,SDSSJ162538.08+104746.4,-47.285656,70.285034,246.408702
6775,8.240974000000001,SDSSJ162741.39+081427.5,25.773693,13.055538,246.92247999999998
6776,10.079049000000001,SDSSJ162354.61+100444.5,24.450285,-27.103235,245.97756600000002
6777,9.931030999999999,SDSSJ162313.35+095551.7,-15.86876,-47.842957,245.805657
6778,9.044274,SDSSJ162507.06+090239.3,-37.16472,52.879234,246.279435
6779,9.222923,SDSSJ162902.98+091322.5,-22.925686,-20.10867,247.262429
6780,9.673664,SDSSJ162657.92+094025.1,-34.57158,62.381393,246.741346
6781,11.175782,SDSSJ163607.65+111032.8,70.98828,-17.792347,249.031889
6782,11.425788,SDSSJ163221.99+112532.8,37.608906,33.90537,248.091666
6783,11.991629,SDSSJ163158.95+115929.8,1.9821641,38.764885,247.995659
6784,11.934254,SDSSJ163145.17+115603.3,-57.0063,24.11144,247.938226
6785,12.300892,SDSSJ163214.50+121803.2,-60.295414,-0.34569928,248.06045299999997
6786,11.806035000000001,SDSSJ163526.00+114821.7,-65.72375,-40.60311,248.858339
6787,11.851092,SDSSJ163810.07+115103.9,26.59907,-55.44323,249.541992
6788,38.876563,SDSSJ190558.67+385235.6,-24.804808,-25.616062,286.49447599999996
6789,82.73491899999999,SDSSJ091035.13+824405.7,-36.25866,55.793133,137.646379
6790,62.992129000000006,SDSSJ162442.20+625931.6,-15.309927,-0.267096,246.175863
6791,62.647341000000004,SDSSJ193342.72+623850.4,-42.33475,72.38976,293.428023
6792,63.43115699999999,SDSSJ193601.64+632552.1,45.866753,-14.916033,294.006861
6793,8.862127000000001,SDSSJ080947.74+085143.6,37.27474,-32.002586,122.448925
6794,8.643805,SDSSJ081116.06+083837.6,-34.098015,-51.36402,122.816923
6795,8.600386,SDSSJ081114.16+083601.3,-12.022738,-25.673307,122.80901899999999
6796,8.660269,SDSSJ082459.66+083936.9,32.687706,-14.952984,126.24860100000001
6797,9.047535,SDSSJ081808.85+090251.1,-42.27037,-14.964143,124.536892
6798,9.424764999999999,SDSSJ082126.38+092529.1,-33.37672,1.0156585,125.359918
6799,9.361049000000001,SDSSJ082358.36+092139.7,-1.9844637,6.8480473,125.993202
6800,9.296561,SDSSJ082524.79+091747.6,0.82005185,-2.7168288,126.353311
6801,10.232782,SDSSJ083135.62+101358.0,-37.49621,-58.41455,127.898436
6802,10.040303,SDSSJ082955.85+100225.0,31.82345,9.144599,127.48274199999999
6803,10.006523,SDSSJ083532.11+100023.4,-37.35277,-31.90198,128.883801
6804,10.342636,SDSSJ084456.83+102033.4,-48.57121,60.807285,131.236816
6805,10.436382,SDSSJ084108.90+102610.9,-57.110966,16.10367,130.287104
6806,10.208606,SDSSJ083932.54+101230.9,50.87966,41.902443,129.885607
6807,10.557186999999999,SDSSJ084211.45+103325.8,24.223372,-31.602194,130.547742
6808,10.615636,SDSSJ084311.40+103656.2,44.551823,-13.018446,130.79752299999998
6809,10.714278,SDSSJ084853.85+104251.4,36.606133,-54.659016,132.224416
6810,10.181832,SDSSJ084817.82+101054.5,5.6876473,-76.907845,132.074268
6811,10.447616,SDSSJ085636.31+102651.4,-2.1753013,-78.962326,134.151305
6812,10.45182,SDSSJ085550.33+102706.5,-71.61643,29.867863,133.95971
6813,11.967216,SDSSJ085655.75+115801.9,74.85943,-0.7980878,134.232294
6814,11.958919,SDSSJ085751.05+115732.1,-55.272514,64.0045,134.462734
6815,12.275936,SDSSJ085933.78+121633.3,-12.302874,26.601093,134.89075400000002
6816,11.740513,SDSSJ085736.45+114425.8,20.682566,51.951157,134.401902
6817,11.411249,SDSSJ090323.68+112440.4,-16.25697,-0.07532908,135.848705
6818,11.754203,SDSSJ090330.30+114515.1,1.8623185,-27.249483,135.876262
6819,11.248985000000001,SDSSJ090804.86+111456.3,27.989506,-38.396366,137.02026
6820,11.811458,SDSSJ090606.69+114841.2,-11.9515295,-22.96743,136.527879
6821,12.379175,SDSSJ090845.70+122245.0,-27.364428,-57.68251,137.19043100000002
6822,12.110669,SDSSJ091258.55+120638.4,38.54417,-8.215229,138.24397199999999
6823,11.895574,SDSSJ091825.32+115344.0,16.938007,-9.898188,139.605536
6824,11.404078,SDSSJ091735.70+112414.6,3.0551066,-25.85915,139.398784
6825,12.503207000000002,SDSSJ091857.25+123011.5,0.7221982,-57.503643,139.738571
6826,12.744149,SDSSJ091728.80+124438.9,22.0103,-11.968762,139.370026
6827,13.512338,SDSSJ092241.40+133044.4,-40.92413,9.179516,140.672515
6828,12.538786,SDSSJ092757.91+123219.6,9.889226,-36.45019,141.991328
6829,12.083619,SDSSJ092827.18+120501.0,49.681496,19.839527,142.113278
6830,12.336627,SDSSJ092829.86+122011.8,-16.470459,-6.416531,142.12442
6831,12.750003999999999,SDSSJ092252.10+124500.0,-39.17829,-63.00758,140.717118
6832,13.32748,SDSSJ092541.34+131938.9,-2.5290372,-32.06611,141.422279
6833,13.499831,SDSSJ092924.13+132959.3,6.133771,-22.85061,142.350551
6834,13.526060999999999,SDSSJ093045.79+133133.8,33.01335,-3.554667,142.690799
6835,13.120448999999999,SDSSJ093036.67+130713.6,30.701134,-31.942612,142.652804
6836,13.591814000000001,SDSSJ093218.09+133530.5,82.136894,-7.5290217,143.075384
6837,13.062151,SDSSJ093225.76+130343.7,-19.662905,55.984955,143.107346
6838,14.586963,SDSSJ093550.54+143513.0,-31.962856,-9.308774,143.960602
6839,15.722714000000002,SDSSJ092759.78+154321.7,12.000447,-41.960094,141.999122
6840,15.731082999999998,SDSSJ093343.42+154351.8,-65.31134,4.2569017,143.430957
6841,15.981413,SDSSJ093605.80+155853.0,81.08145,-17.085848,144.02420700000002
6842,13.136739000000002,SDSSJ094113.71+130812.2,63.296593,-1.5962393,145.307161
6843,12.953291,SDSSJ093934.05+125711.8,17.0645,24.164476,144.891897
6844,14.352403,SDSSJ093711.63+142108.6,-16.45529,54.024662,144.298496
6845,13.783651,SDSSJ093833.16+134701.1,30.14117,-29.781631,144.638178
6846,13.741104,SDSSJ094043.86+134427.9,34.239365,61.855507,145.18277
6847,15.266963,SDSSJ094353.74+151601.0,-0.6347261,70.92081,145.973957
6848,14.52333,SDSSJ093915.91+143123.9,-2.6356025,-78.716606,144.816297
6849,15.611495999999999,SDSSJ094547.62+153641.3,-15.864623,-49.78239,146.44845
6850,13.247376999999998,SDSSJ095129.71+131450.5,-11.707366,24.260063,147.87381200000002
6851,13.135608,SDSSJ094941.29+130808.1,-0.10773623,62.971577,147.42205900000002
6852,13.907036999999999,SDSSJ094617.78+135425.3,4.296143,13.19778,146.574123
6853,13.507242999999999,SDSSJ094626.55+133026.0,10.562758,26.88405,146.610659
6854,13.728231,SDSSJ094521.33+134341.6,-3.3337226,15.57159,146.338901
6855,14.384417000000001,SDSSJ094813.41+142303.9,-35.679043,-62.315163,147.05590700000002
6856,14.526582999999999,SDSSJ094820.80+143135.6,-49.768932,-9.806979,147.086681
6857,15.065821,SDSSJ095127.71+150356.9,38.76405,30.635355,147.865496
6858,14.457094,SDSSJ095133.32+142725.5,75.28918,14.304193,147.888836
6859,16.237273000000002,SDSSJ094808.39+161414.1,-18.291204,-47.690495,147.034988
6860,16.304648,SDSSJ094826.31+161816.7,-24.662102,7.3221908,147.109648
6861,16.148141,SDSSJ094842.85+160853.3,-6.0125303,-40.00733,147.178575
6862,16.924435,SDSSJ095728.86+165527.9,20.31307,52.25235,149.37026200000003
6863,14.358154,SDSSJ095519.63+142129.3,18.270784,67.32638,148.831812
6864,14.823901999999999,SDSSJ100005.52+144926.0,-56.439964,6.597231,150.023029
6865,15.425020000000002,SDSSJ100053.95+152530.0,-53.712765,1.0746986,150.224799
6866,15.862483,SDSSJ100601.20+155144.9,-61.328823,-41.598137,151.50501599999998
6867,16.42812,SDSSJ100745.45+162541.2,59.388687,-29.129677,151.939398
6868,17.665682,SDSSJ100512.95+173956.4,-3.0598998,-52.005253,151.30397
6869,17.528367000000003,SDSSJ100639.55+173142.1,42.849136,-0.91438043,151.664792
6870,17.149975,SDSSJ100705.58+170859.9,-15.781261,-57.934246,151.773256
6871,13.613547,SDSSJ100315.70+133648.7,-46.492382,20.029566,150.81545500000001
6872,13.712907000000001,SDSSJ100216.78+134246.4,-51.10742,44.192314,150.569917
6873,15.380541000000001,SDSSJ100731.90+152249.9,10.242026,6.190464,151.882954
6874,14.596901,SDSSJ100937.95+143548.8,35.8702,2.9784405,152.408132
6875,15.369283,SDSSJ101124.79+152209.4,-22.677467,19.503286,152.85331100000002
6876,15.788225,SDSSJ101342.04+154717.6,13.603328,44.764397,153.425183
6877,16.918492,SDSSJ101525.86+165506.5,-23.70133,-28.24041,153.857753
6878,16.710811,SDSSJ101415.90+164238.9,57.102295,9.781334,153.566278
6879,16.709507000000002,SDSSJ101231.04+164234.2,55.38935,-43.693798,153.129343
6880,16.812755,SDSSJ101132.88+164845.9,-51.28574,-14.94907,152.88701799999998
6881,16.478509,SDSSJ100723.31+162842.6,-45.207783,0.10474515,151.847151
6882,17.234585,SDSSJ101000.64+171404.5,-40.51254,0.074396744,152.502671
6883,17.282523,SDSSJ101258.54+171657.0,1.6622952,71.27215,153.24393799999999
6884,18.373685000000002,SDSSJ101536.14+182225.2,-10.535204,63.52881,153.900601
6885,14.088033,SDSSJ101549.18+140516.9,-63.059715,41.834084,153.954945
6886,16.304266000000002,SDSSJ101458.67+161815.3,83.29605,-11.763601,153.74447
6887,15.839637,SDSSJ101614.54+155022.6,20.53004,35.008442,154.06061100000002
6888,15.742526000000002,SDSSJ101519.22+154433.0,-25.64462,-2.5621493,153.830103
6889,17.056879000000002,SDSSJ101811.39+170324.7,65.85427,-15.712931,154.54746699999998
6890,17.951742000000003,SDSSJ101754.12+175706.2,-17.673895,25.001223,154.47552199999998
6891,18.425634,SDSSJ101839.66+182532.2,23.290743,33.09374,154.665275
6892,17.475222,SDSSJ102018.94+172830.7,-45.04863,56.315765,155.078926
6893,17.900907999999998,SDSSJ102224.38+175403.2,21.043741,60.545982,155.601586
6894,18.089532000000002,SDSSJ102518.17+180522.3,-19.344234,64.79376,156.325725
6895,16.429492,SDSSJ102656.53+162546.1,66.66698,22.222092,156.735544
6896,15.9639,SDSSJ102834.59+155750.0,-42.242733,12.69375,157.144152
6897,17.454685,SDSSJ103337.76+172716.8,-41.513603,-67.16944,158.407369
6898,17.729065,SDSSJ102158.37+174344.6,-22.150251,-21.249897,155.493217
6899,18.372221,SDSSJ102855.80+182219.9,73.33515,-16.849438,157.232525
6900,18.973589999999998,SDSSJ103118.74+185824.9,20.67761,-62.656055,157.828092
6901,18.060267,SDSSJ103205.49+180336.9,-21.921612,-21.981104,158.022896
6902,15.500072,SDSSJ103439.62+153000.2,26.345474,-25.550272,158.66510300000002
6903,15.496663,SDSSJ103546.00+152947.9,8.531554,-61.262478,158.941699
6904,15.221017999999999,SDSSJ103113.46+151315.6,-10.962054,-29.23701,157.806097
6905,15.652745999999999,SDSSJ103107.45+153909.8,-30.959356,-44.416935,157.78106
6906,14.489656,SDSSJ102907.96+142922.7,-50.42166,-60.262623,157.283189
6907,16.436734,SDSSJ103446.32+162612.2,4.3562717,-6.200478,158.69302199999998
6908,17.669901,SDSSJ104014.05+174011.6,74.967155,-0.97298145,160.058574
6909,18.562845000000003,SDSSJ103137.75+183346.2,-17.831778,35.275055,157.907322
6910,18.38113,SDSSJ103552.90+182252.0,-60.41164,29.734762,158.97045400000002
6911,18.484999,SDSSJ103716.39+182905.9,-51.015507,39.82197,159.318304
6912,15.680971,SDSSJ104131.46+154051.4,-17.44827,-5.9986506,160.381093
6913,15.713664999999999,SDSSJ103745.74+154249.1,57.18264,-2.3359928,159.44061000000002
6914,15.648629000000001,SDSSJ103614.65+153855.0,-5.8213396,-0.8464604,159.061082
6915,15.459276000000001,SDSSJ103623.66+152733.3,57.214886,-11.962928,159.09860700000002
6916,18.232673000000002,SDSSJ120536.61+181357.6,22.80223,-18.033382,181.402575
6917,16.570195000000002,SDSSJ121525.97+163412.7,-53.917847,48.57393,183.858238
6918,18.185586999999998,SDSSJ121658.89+181108.1,14.023493,57.329563,184.245389
6919,17.725658,SDSSJ121729.60+174332.3,-10.125261,-20.754616,184.37333999999998
6920,16.408371,SDSSJ121705.05+162430.1,53.388645,-27.434975,184.271047
6921,17.798313,SDSSJ121721.86+174753.9,-18.53466,-23.99467,184.34108999999998
6922,17.63813,SDSSJ121846.60+173817.2,-25.51974,-64.39092,184.694199
6923,17.94582,SDSSJ122258.22+175644.9,20.162985,52.23949,185.742624
6924,17.587832000000002,SDSSJ122552.03+173516.1,-41.707935,-35.290234,186.46683000000002
6925,17.554434,SDSSJ122418.98+173315.9,-0.4465712,-63.298668,186.079096
6926,16.447038,SDSSJ123044.76+162649.3,3.304761,-25.54302,187.686513
6927,16.390071,SDSSJ122733.31+162324.2,-53.372086,4.0335917,186.888799
6928,17.623571,SDSSJ122419.64+173724.8,58.184105,-32.438828,186.081873
6929,17.913859,SDSSJ122847.61+175449.8,18.442026,64.131,187.19841100000002
6930,18.153779999999998,SDSSJ123203.97+180913.6,-27.822008,-30.705845,188.016581
6931,17.349798999999997,SDSSJ123716.98+172059.2,1.4693037,-73.15997,189.320755
6932,17.163434,SDSSJ123511.63+170948.3,-52.877243,-8.316763,188.798463
6933,17.706111,SDSSJ123526.29+174221.9,41.978416,-53.939083,188.859557
6934,18.926003,SDSSJ123720.58+185533.6,3.0434785,66.16198,189.335756
6935,16.1406,SDSSJ124431.64+160826.1,-25.483139,45.812416,191.131856
6936,17.271073,SDSSJ124523.66+171615.8,33.570805,-33.82498,191.348621
6937,16.573848,SDSSJ124134.63+163425.8,72.97532,20.886366,190.39433
6938,17.166671,SDSSJ123753.33+171000.0,-48.506447,47.431004,189.472219
6939,18.613955999999998,SDSSJ124129.25+183650.2,-0.90819836,-19.050299,190.37191
6940,17.348111,SDSSJ124526.80+172053.2,28.757124,-26.28816,191.36169099999998
6941,18.230129,SDSSJ124355.89+181348.4,-4.3521595,-44.860065,190.982916
6942,16.696377,SDSSJ124947.77+164146.9,-41.558582,72.66144,192.44905
6943,17.931445,SDSSJ124621.30+175553.2,74.02785,-30.74125,191.588788
6944,17.651976,SDSSJ125129.70+173907.1,38.219,33.877754,192.873788
6945,16.835176999999998,SDSSJ125105.30+165006.6,42.786022,-47.408054,192.772109
6946,17.954933999999998,SDSSJ125156.64+175717.7,-42.16097,72.61425,192.986005
6947,17.87434,SDSSJ125215.88+175227.6,-7.286831,8.983089,193.066172
6948,17.498739,SDSSJ130055.16+172955.4,12.544972,-36.37911,195.229851
6949,16.437717000000003,SDSSJ130841.85+162615.7,32.403065,-1.2299869,197.174395
6950,17.431427,SDSSJ130637.16+172553.1,28.730942,-57.917652,196.654846
6951,18.536542,SDSSJ130447.87+183211.5,51.929066,19.486649,196.199493
6952,17.713482,SDSSJ130856.34+174248.5,-3.3769639,-35.73402,197.23478799999998
6953,17.040156,SDSSJ131237.63+170224.5,-60.569637,61.62214,198.156808
6954,17.99382,SDSSJ131056.77+175937.7,-44.678524,-56.677395,197.736549
6955,17.368572,SDSSJ131209.39+172206.8,20.197744,19.623312,198.03913400000002
6956,18.299448,SDSSJ131227.71+181758.0,-61.709133,-39.89199,198.115489
6957,17.884961999999998,SDSSJ131309.15+175305.8,73.71713,-7.9740386,198.288134
6958,17.341598,SDSSJ131243.07+172029.7,-21.826492,-4.822487,198.179476
6959,17.638568,SDSSJ131514.47+173818.8,3.0152264,10.307914,198.810327
6960,18.184943,SDSSJ131451.18+181105.7,51.797092,-18.529575,198.713285
6961,17.011006,SDSSJ132403.83+170039.6,18.272146,37.596954,201.015959
6962,16.491297,SDSSJ132352.54+162928.6,-28.9985,67.1893,200.968931
6963,17.145960000000002,SDSSJ132154.15+170845.4,31.028717,41.18906,200.475645
6964,17.347254,SDSSJ132632.25+172050.1,-40.562557,60.77398,201.63441
6965,17.724804000000002,SDSSJ132550.48+174329.2,-5.2661943,26.473585,201.46036999999998
6966,16.283938,SDSSJ133328.79+161702.1,51.808823,-4.4794903,203.369998
6967,16.185026,SDSSJ132623.65+161106.0,-31.363806,-8.2694025,201.598549
6968,17.894639,SDSSJ132747.28+175340.7,-9.774382,29.296213,201.947009
6969,17.53217,SDSSJ132856.42+173155.8,72.15329,13.131594,202.235099
6970,17.922756,SDSSJ133010.85+175521.9,18.122812,-68.48225,202.545219
6971,17.251846,SDSSJ132950.81+171506.6,-5.6200643,-62.58687,202.461742
6972,17.736262,SDSSJ133117.29+174410.5,-64.08722,-0.48110405,202.822057
6973,16.429526,SDSSJ134203.82+162546.2,-28.347116,-14.768063,205.515943
6974,15.674401000000001,SDSSJ134101.36+154027.8,-44.023808,-55.483578,205.255707
6975,16.376970999999998,SDSSJ134129.73+162237.0,28.278091,-38.745438,205.373877
6976,15.975601999999999,SDSSJ134022.87+155832.1,-5.232634,28.80535,205.095324
6977,15.492367000000002,SDSSJ133611.62+152932.5,21.317259,36.774746,204.04845500000002
6978,16.013267000000003,SDSSJ133353.96+160047.7,-36.009888,-50.06287,203.474854
6979,17.093548000000002,SDSSJ134005.33+170536.7,47.927742,49.228134,205.02223600000002
6980,18.771815,SDSSJ120639.48+184618.5,-50.70084,37.122055,181.664532
6981,18.87377,SDSSJ120335.83+185225.5,-12.527787,-28.590818,180.89930800000002
6982,19.467169000000002,SDSSJ120548.01+192801.8,25.851992,17.572716,181.45008
6983,19.982817999999998,SDSSJ120453.72+195858.1,-8.253797,-23.275358,181.223838
6984,20.832756,SDSSJ120155.31+204957.9,21.107862,41.893997,180.480478
6985,20.495879000000002,SDSSJ120404.63+202945.1,-21.606121,-23.213987,181.019301
6986,18.894444,SDSSJ121309.20+185339.9,-67.05692,-25.175112,183.288351
6987,18.90594,SDSSJ121135.34+185421.3,-42.39951,-67.25001,182.897279
6988,19.710775,SDSSJ121312.40+194238.7,-53.474716,-25.756065,183.301678
6989,19.82684,SDSSJ121154.33+194936.6,22.209763,19.962301,182.976378
6990,21.357573000000002,SDSSJ120913.73+212127.2,-46.668194,63.3459,182.30721200000002
6991,21.352395,SDSSJ121027.39+212108.6,-36.953415,-52.869957,182.61413100000001
6992,20.882753,SDSSJ121033.20+205257.9,76.212456,-23.212715,182.63835
6993,20.647831,SDSSJ121248.52+203852.1,48.236916,12.547493,183.202169
6994,20.11777,SDSSJ121335.47+200703.9,-52.244766,69.80994,183.397825
6995,20.187438,SDSSJ121741.99+201114.7,30.010212,-52.177822,184.42498999999998
6996,19.917469,SDSSJ122456.59+195502.8,27.971432,-7.0525694,186.235811
6997,19.39851,SDSSJ122158.28+192354.6,43.03609,42.763332,185.492859
6998,19.666603,SDSSJ122001.08+193959.7,2.6353807,-17.441397,185.004535
6999,20.06655,SDSSJ122004.70+200359.5,-1.8616953,-53.889313,185.019608
7000,19.964416,SDSSJ122708.94+195751.8,-0.5706338,-14.778935,186.78725500000002
7001,19.079689000000002,SDSSJ123425.27+190446.8,22.742746,62.8559,188.605298
7002,19.377876999999998,SDSSJ123331.68+192240.3,-41.28608,9.7254505,188.382034
7003,19.306544,SDSSJ122823.47+191823.5,-27.529245,-30.426783,187.097816
7004,19.967848999999998,SDSSJ122712.13+195804.2,70.43837,-22.815437,186.80056499999998
7005,21.055431,SDSSJ122543.71+210319.5,34.256363,-49.154552,186.432131
7006,20.02232,SDSSJ122830.39+200120.3,-51.613552,19.011574,187.126652
7007,20.913141,SDSSJ123158.00+205447.3,43.31207,-33.02442,187.991693
7008,20.937614,SDSSJ123302.01+205615.4,25.287136,-2.9802418,188.258404
7009,18.882754000000002,SDSSJ124123.15+185257.9,-54.637993,-31.677082,190.346474
7010,19.438538,SDSSJ123633.25+192618.7,-58.549854,-27.859854,189.138546
7011,19.159936,SDSSJ123524.39+190935.7,-14.879827,-69.1261,188.851637
7012,20.533807,SDSSJ123349.41+203201.7,26.702139,22.24321,188.455903
7013,19.845554,SDSSJ123641.01+195043.9,-5.518832,23.409393,189.17089199999998
7014,19.984957,SDSSJ123738.66+195905.8,-46.605427,9.92016,189.411123
7015,21.176277,SDSSJ124114.17+211034.5,56.32887,-42.392544,190.309054
7016,20.712982999999998,SDSSJ124300.48+204246.7,-68.561195,-12.738692,190.752004
7017,18.574234,SDSSJ124543.06+183427.2,-37.72441,36.60071,191.429453
7018,18.663508,SDSSJ124430.71+183948.6,-49.59819,-59.01835,191.127998
7019,20.571911,SDSSJ124207.32+203418.8,74.48692,8.273001,190.53052
7020,19.911175,SDSSJ124219.80+195440.2,-65.065704,-12.4916935,190.582537
7021,18.779365,SDSSJ125502.89+184645.7,1.3652211,73.21373,193.76206399999998
7022,20.394558,SDSSJ124924.78+202340.4,36.039818,56.898247,192.353288
7023,20.135865,SDSSJ125323.27+200809.1,-7.666285,64.37068,193.346971
7024,19.858486,SDSSJ125847.21+195130.5,-58.51549,-29.56407,194.696742
7025,19.686235999999997,SDSSJ125812.82+194110.4,-4.8357396,-34.908836,194.553439
7026,19.707603,SDSSJ130257.42+194227.3,41.42815,45.857098,195.73925
7027,20.453477,SDSSJ130304.01+202712.5,69.85599,25.103,195.766741
7028,19.458023999999998,SDSSJ130450.71+192728.8,-3.928208,54.516953,196.211332
7029,18.965679,SDSSJ131435.67+185756.4,6.856082,19.14609,198.64863300000002
7030,19.296731,SDSSJ131529.25+191748.2,0.83137727,-61.01602,198.871898
7031,19.396293,SDSSJ130837.34+192346.6,25.277958,12.093263,197.15559199999998
7032,18.724625,SDSSJ130541.91+184328.6,6.288317,-45.847794,196.424666
7033,20.785354,SDSSJ130825.74+204707.2,-45.425716,-48.81366,197.107282
7034,20.065395000000002,SDSSJ130750.01+200355.4,-57.313496,3.8661544,196.958397
7035,19.249973999999998,SDSSJ131536.75+191459.9,25.200403,-67.90762,198.90315800000002
7036,18.511316,SDSSJ131516.27+183040.7,-22.649677,-62.80987,198.817805
7037,20.616475,SDSSJ131400.57+203659.3,-2.7844918,59.324955,198.502402
7038,20.516453,SDSSJ131232.04+203059.2,-73.371155,-14.67958,198.133522
7039,18.54166,SDSSJ132500.19+183229.9,16.109491,-64.121445,201.250814
7040,19.316627,SDSSJ132128.18+191859.8,44.57219,19.306738,200.367455
7041,20.087265,SDSSJ132349.15+200514.1,-18.413492,-6.799539,200.954823
7042,20.232008999999998,SDSSJ132618.13+201355.2,-30.796883,-41.631977,201.575547
7043,20.376637,SDSSJ132734.85+202235.8,23.87605,-64.94854,201.895248
7044,19.322201999999997,SDSSJ132955.69+191919.9,-29.297817,-5.633688,202.482057
7045,18.016837,SDSSJ133645.91+180100.6,-69.43232,-21.95654,204.191321
7046,18.758312,SDSSJ133610.96+184529.9,-28.482338,7.8705792,204.04568899999998
7047,18.959438000000002,SDSSJ133244.68+185733.9,50.130177,-54.504696,203.186195
7048,18.445882,SDSSJ133024.55+182645.1,-47.065933,-56.56074,202.602329
7049,20.174459,SDSSJ132942.66+201028.0,6.702652,68.96563,202.42776
7050,19.589593,SDSSJ133811.86+193522.5,-65.397156,6.674567,204.549432
7051,17.66029,SDSSJ134300.59+173937.0,-51.57717,69.47716,205.752488
7052,17.777160000000002,SDSSJ134222.67+174637.7,-52.903095,-3.0068889,205.594499
7053,18.153405,SDSSJ134138.41+180912.2,-54.968967,53.146255,205.410074
7054,18.689487,SDSSJ134006.80+184122.1,-50.808376,-3.1484344,205.02837399999999
7055,18.655452,SDSSJ134014.36+183919.6,30.862501,-16.25464,205.059874
7056,18.528671,SDSSJ134022.09+183143.2,-10.348869,-67.19739,205.092081
7057,20.041013,SDSSJ133814.55+200227.6,-20.614923,-35.994305,204.560654
7058,20.149396,SDSSJ134233.54+200857.8,-62.432636,0.21990125,205.639754
7059,18.870535999999998,SDSSJ134122.50+185213.9,5.642006,36.78907,205.34378600000002
7060,19.947672,SDSSJ134302.73+195651.6,0.73863715,-3.1400745,205.761381
7061,18.884467,SDSSJ134316.07+185304.0,-45.21461,11.533696,205.81696000000002
7062,21.079152,SDSSJ120101.05+210444.9,-40.196228,68.85344,180.254409
7063,21.378014,SDSSJ120906.49+212240.8,-14.60246,-49.416565,182.277081
