col1,Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation_1,_RAJ2000,_DEJ2000,SDSS,RAJ2000,DEJ2000,Plate,MJD,Fiber,z,r_z,DR12,Separation_1a,RAdeg,DEdeg,Speak,e_Speak,Sint,e_Sint,Separation
3947,SDSSJ145426.86+462921.5,223.611927,46.48932,145426.86+462921.5,223.611923217773,46.4893188476563,1.9345999956131,1048578.0,1.0,1,-26.9594112895548,0.0,0.0,0.0,-26.9109817466491,-1.0,46.0837243051357,46.1806995284798,0.0102513683084921,223.61193389,46.48932611,145426.86+462921.5,223.611934,46.489326,6737,56365,778,1.938,VI,DR12,0.027705242515208832,,,,,,,
3949,SDSSJ150125.68+453756.8,225.35702,45.632469,150125.68+453756.8,225.357025146484,45.632469177246094,1.84300005435944,10.0,1.0,1,-27.0406987665664,0.0,1.0,9.67520854624019,-26.8499762166343,68.4914801165596,46.1785751886697,46.0353884161558,0.0129711038410232,225.35703611,45.63248,150125.68+453756.9,225.357036,45.63248,6737,56365,22,1.867,VI,DR12,0.05648379420360037,,,,,,,
8229,SDSSJ143252.47+564847.7,218.218626,56.813258,143252.47+564847.7,218.218627929688,56.8132591247559,2.03340005874634,3.0,1.0,1,-27.2412696379897,0.0,0.0,0.0,-26.8891399318866,-1.0,46.1176727556387,46.3958024925495,0.0055546781351813,218.21862806,56.81325889,143252.47+564847.7,218.218628,56.813259,790,52441,219,2.0334,DR7Q,DR12,0.005337786218870987,,,,,,,
8236,SDSSJ105636.40+493156.4,164.151671,49.53235,105636.40+493156.4,164.151672363281,49.5323486328125,1.69910001754761,3.0,1.0,1,-26.2450734730561,0.0,0.0,0.0,-27.1570727885577,-1.0,45.8134696625545,45.6561707798077,0.005862656916468,164.15167194,49.53234889,105636.40+493156.4,164.151672,49.532349,876,52669,6,1.6991,DR7Q,DR12,0.004291745344093297,,,,,,,
8237,SDSSJ105649.64+493414.2,164.206846,49.570628,105649.64+493414.2,164.206848144531,49.5706291198731,1.79209995269775,1048579.0,1.0,1,-27.9599557596375,0.0,0.0,0.0,-26.440265950313,-1.0,46.5050785409886,46.6586818014916,0.0064280943862666,164.20684806,49.57062889,105649.64+493414.2,164.206848,49.570629,876,52669,19,1.7921,DR7Q,DR12,0.0058959405318951465,,,,,,,
8243,SDSSJ105002.65+512729.5,162.511057,51.458219,105002.65+512729.5,162.51106262207,51.4582176208496,1.81190001964569,1048579.0,1.0,1,-26.8754711273879,0.0,0.0,0.0,-26.9907290687113,-1.0,45.9943502897527,46.0665897025407,0.0135530631284976,162.51106306,51.45821806,105002.65+512729.5,162.511063,51.458218,876,52669,408,1.8119,DR7Q,DR12,0.013931797467183378,,,,,,,
8244,SDSSJ105119.30+510544.9,162.830423,51.095816,105119.30+510544.9,162.830429077148,51.095817565918,1.77470004558563,3.0,1.0,1,-26.6396464192389,0.0,0.0,0.0,-27.0238755269317,-1.0,45.9203707901813,46.0559017294251,0.0148511697553079,162.83042889,51.09581806,105119.30+510544.9,162.830429,51.095818,876,52669,412,1.7747,DR7Q,DR12,0.01535758596955143,,,,,,,
8245,SDSSJ104855.21+504845.4,162.230062,50.81263,104855.21+504845.4,162.230056762695,50.812629699707,1.77849996089935,2.0,1.0,1,-26.3474107298508,0.0,0.0,0.0,-27.0534401053507,-1.0,45.9477828908367,45.7070774863328,0.0119621960838492,162.23005694,50.81263,104855.21+504845.4,162.230057,50.81263,876,52669,421,1.7785,DR7Q,DR12,0.011373452367391219,,,,,,,
8247,SDSSJ105454.16+503123.9,163.725672,50.523333,105454.16+503123.9,163.725677490234,50.5233345031738,1.87769997119904,1048579.0,1.0,1,-27.0238320205105,0.0,0.0,0.0,-26.9317835102673,-1.0,46.0656766496479,46.1822645718994,0.0136814553502777,163.72567694,50.523335,105454.16+503124.0,163.725677,50.523335,876,52669,557,1.8777,DR7Q,DR12,0.013520333814067316,,,,,,,
8248,SDSSJ105546.18+503959.7,163.942439,50.666601,105546.18+503959.7,163.942443847656,50.6665992736816,2.01670002937317,3.0,1.0,1,-27.2577550249216,0.0,0.0,0.0,-26.8430320522502,-1.0,46.189788992708,46.4068834744287,0.012687658322535,163.94243389,50.66660111,105546.18+503959.7,163.942434,50.666601,6700,56384,562,2.026,VI,DR12,0.011408973414838298,,,,,,,
8249,SDSSJ105827.99+505700.9,164.616648,50.950271,105827.99+505700.9,164.616653442383,50.9502716064453,1.67330002784729,3.0,1.0,1,-26.4561031475368,0.0,0.0,0.0,-27.0862181009558,-1.0,45.7921268888302,46.0477397140322,0.0125348094530874,164.61665306,50.95027194,105827.99+505700.9,164.616653,50.950272,876,52669,583,1.6733,DR7Q,DR12,0.011897622477643088,,,,,,,
8398,SDSSJ114306.05+534028.6,175.775225,53.674625,114306.05+534028.6,175.77522277832,53.674625396728494,1.90040004253387,1048579.0,1.0,1,-27.1726001975897,0.0,0.0,0.0,-26.8859959589841,-1.0,46.1251700904651,46.2050667852248,0.0049483937618379,175.77522306,53.67462194,114306.05+534028.6,175.775223,53.674622,6690,56416,865,1.905,VI,DR12,0.01161166546133018,175.7756,53.6747,0.4,0.1,0.6,0.1,0.854583580672933
8266,SDSSJ145028.77+561901.7,222.61988,56.31714,145028.77+561901.7,222.619873046875,56.317138671875,1.78400003910065,3.0,1.0,1,-26.7299452050202,0.0,0.0,0.0,-26.9519083078865,-1.0,46.0221464867777,46.135795663544,0.0146825191223544,222.61987306,56.31713889,145028.76+561901.6,222.619873,56.317139,791,52435,59,1.784,DR7Q,DR12,0.014432019642527561,,,,,,,
8293,SDSSJ113555.65+523809.4,173.981902,52.635958,113555.65+523809.4,173.981903076172,52.6359596252441,1.79250001907349,1048579.0,1.0,1,-27.3492525264481,0.0,0.0,0.0,-26.7276915072173,-1.0,46.2654323004481,46.1944407236421,0.0063056170812229,173.98190306,52.63596,113555.65+523809.4,173.981903,52.63596,880,52367,391,1.7925,DR7Q,DR12,0.007524172101999937,,,,,,,
8298,SDSSJ151453.33+535939.8,228.722218,53.99439,151453.33+535939.8,228.722213745117,53.9943885803223,1.64830005168915,1048579.0,1.0,1,-26.6606027931934,0.0,0.0,0.0,-27.0173135394009,-1.0,45.9106135796462,46.0400593401704,0.0103539647449032,228.72221389,53.99438889,151453.33+535939.7,228.722214,53.994389,793,52370,13,1.6483,DR7Q,DR12,0.009198936331917953,,,,,,,
8387,SDSSJ111015.30+530331.3,167.563752,53.058697,111015.30+530331.3,167.563751220703,53.0586967468262,2.05100011825562,3.0,1.0,1,-26.9438210873948,0.0,0.0,0.0,-27.0353810158919,-1.0,46.0388636175666,46.159894154657,0.0019166513909876,167.56375111,53.05869694,111015.30+530331.3,167.563751,53.058697,1012,52649,249,2.051,DR7Q,DR12,0.0021635874997382103,,,,,,,
8400,SDSSJ113701.12+545037.8,174.254688,54.843856,113701.12+545037.8,174.254684448242,54.8438568115234,1.91449999809265,1048579.0,1.0,1,-26.9989560439496,0.0,0.0,0.0,-26.9028439037161,-1.0,46.1130136152047,46.31354612907511,0.007920908137367,174.25468389,54.84385694,113701.12+545037.8,174.254684,54.843857,1015,52734,492,1.9145,DR7Q,DR12,0.00903940798406888,,,,,,,
8463,SDSSJ124726.63+470436.3,191.860972,47.07677,124726.63+470436.3,191.860977172852,47.0767707824707,1.8639999628067,3.0,1.0,1,-26.8191357182271,0.0,0.0,0.0,-27.0770952964937,-1.0,45.8936729172471,46.1283995394147,0.0129911668898011,191.86097,47.07675806,124726.63+470436.3,191.86097,47.076758,6635,56370,822,1.863,VI,DR12,0.04347738073983326,,,,,,,
8514,SDSSJ140006.27+491757.3,210.026135,49.299252,140006.27+491757.3,210.026138305664,49.2992515563965,1.79059994220734,1048579.0,1.0,1,-26.4744394792272,0.0,0.0,0.0,-27.1381367604337,-1.0,45.7996102346193,45.9493391832271,0.0079229573306678,210.02613806,49.29925194,140006.27+491757.3,210.026138,49.299252,1670,53438,20,1.7906,DR7Q,DR12,0.007042769621788939,,,,,,,
8517,SDSSJ135312.69+491127.4,208.302892,49.19095,135312.69+491127.4,208.302886962891,49.1909484863281,2.0,3.0,1.0,1,-26.7942828293016,0.0,0.0,0.0,-27.1207480734369,-1.0,45.8956349200438,46.087904864358094,0.01304380876387,208.30288694,49.19094806,135312.69+491127.4,208.302887,49.190948,1670,53438,249,2.0,DR7Q,DR12,0.013792214646723991,,,,,,,
8518,SDSSJ134844.91+491330.8,207.187146,49.225224,134844.91+491330.8,207.187149047852,49.2252235412598,1.65180003643036,3.0,1.0,1,-26.8950201270125,0.0,0.0,0.0,-26.8000271517413,-1.0,46.063177497121,46.2738401463825,0.0073536861769218,207.18714889,49.22522389,134844.91+491330.8,207.187149,49.225224,1670,53438,281,1.6518,DR7Q,DR12,0.007053342589647693,,,,,,,
8520,SDSSJ135824.22+503801.1,209.600954,50.633655,135824.22+503801.1,209.600952148438,50.6336555480957,2.00589990615845,2.0,1.0,1,-26.8874667906718,0.0,0.0,0.0,-27.043736029837,-1.0,45.9771906619191,46.1854695902711,0.004665619929958,209.60095194,50.63365611,135824.22+503801.1,209.600952,50.633656,1670,53438,533,2.0059,DR7Q,DR12,0.005815116334655495,,,,,,,
2990,SDSSJ140134.90+533714.3,210.395445,53.62065,140134.90+533714.3,210.395446777344,53.6206512451172,1.96410000324249,3.0,1.0,1,-27.2252808089326,0.0,0.0,0.0,-26.8258721853213,-1.0,46.2162070914303,46.183254771799,0.0058732332591537,210.39544694,53.62065111,140134.90+533714.3,210.395447,53.620651,1324,53088,260,1.9641,DR7Q,DR12,0.005585463367995814,210.3955,53.6207,3.6,0.1,4.2,0.2,0.20929178713766988
2837,SDSSJ123653.21+493332.3,189.221709,49.558977,123653.21+493332.3,189.221710205078,49.5589752197266,1.78489995002747,2.0,1.0,1,-27.615332260172,0.0,0.0,0.0,-26.6548249752677,-1.0,46.2906204432776,46.4052207701498,0.0069995849810651,189.22170694,49.55897806,123653.20+493332.3,189.221707,49.558978,6670,56389,808,1.787,VI,DR12,0.00589682309092377,189.2217,49.559,1.2,0.1,1.2,0.1,0.08277244992069673
2233,SDSSJ122224.80+510726.1,185.603368,51.123944,122224.80+510726.1,185.603363037109,51.1239433288574,1.80499994754791,2.0,1.0,1,-27.6268399509296,0.0,0.0,0.0,-26.6631878048487,-1.0,46.2707225997393,46.433544779943,0.0114709692032947,185.60336306,51.12394306,122224.80+510726.1,185.603363,51.123943,971,52644,336,1.805,DR7Q,DR12,0.011857194241634391,185.6032,51.124,2.5,0.1,3.2,0.1,0.4403460177467257
2425,SDSSJ131610.40+552547.2,199.043361,55.429785,131610.40+552547.2,199.043365478516,55.4297866821289,1.87750005722046,1048579.0,1.0,1,-26.7651969058311,1.0,0.0,0.0,-26.9494013972256,-1.0,46.0532500421869,46.0259197941629,0.0109709401872228,199.043365,55.42978694,131610.40+552547.2,199.043365,55.429787,1040,52722,568,1.8775,DR7Q,DR12,0.010890443345308348,199.0436,55.4298,0.7,0.1,0.8,0.1,0.4790208238954436
2392,SDSSJ115259.84+544320.5,178.249345,54.722378,115259.84+544320.5,178.24934387207,54.7223777770996,1.75820004940033,1048578.0,1.0,1,-27.0611081280167,0.0,0.0,0.0,-26.8517643642066,-1.0,46.0374751481904,46.4064967459727,0.0024786117854387,178.24934389,54.72237806,115259.84+544320.5,178.249344,54.722378,1016,52759,118,1.7582,DR7Q,DR12,0.002079139766117795,178.2492,54.7224,0.7,0.1,0.7,0.1,0.29921181798066365
2844,SDSSJ131028.13+482204.9,197.617234,48.368032,131028.13+482204.9,197.617233276367,48.3680305480957,1.73529994487762,1048578.0,1.0,1,-27.4934490128363,1.0,0.0,0.0,-26.6755372499046,-1.0,46.2999208248547,45.9057486286337,0.0055059262491883,197.61723389,48.36803306,131028.13+482204.9,197.617234,48.368033,7410,57104,94,1.74,VI,DR12,0.0035999999913344186,197.6172,48.368,1.7,0.1,1.9,0.1,0.13721684904911438
2232,SDSSJ122712.50+491031.3,186.80212,49.175368,122712.50+491031.3,186.802124023438,49.1753692626953,2.02369999885559,3145739.0,1.0,1,-27.5201000995377,0.0,1.0,9.06442399618411,-26.8129274810677,58.9206722027915,46.289136646904,46.1301939731514,0.0105036806307319,186.80212389,49.17536889,122712.50+491031.3,186.802124,49.175369,971,52644,130,2.0237,DR7Q,DR12,0.01007880472958336,186.8021,49.1754,1.2,0.1,1.1,0.1,0.13029728221436587
3935,SDSSJ141556.63+484429.4,213.98596,48.741509,141556.63+484429.4,213.985961914063,48.7415084838867,1.71259999275208,1048579.0,1.0,1,-26.6069996340175,0.0,0.0,0.0,-27.0570711549701,-1.0,45.880228907209,45.9442180893074,0.0049092553498417,213.98596194,48.74150806,141556.63+484429.4,213.985962,48.741508,1672,53460,440,1.7126,DR7Q,DR12,0.0059585550733158524,213.9858,48.7416,0.9,0.1,1.1,0.1,0.5124353961701723
2952,SDSSJ113151.91+563257.3,172.966331,56.549275,113151.91+563257.3,172.966323852539,56.5492744445801,1.89559996128082,2.0,1.0,1,-26.7973963145351,0.0,0.0,0.0,-26.9878805094347,-1.0,46.0066782371205,46.214489217634096,0.0143236029844824,172.96633111,56.54927306,113151.91+563257.3,172.966331,56.549273,7092,56683,634,1.904,VI,DR12,0.007200000005568831,172.9663,56.5491,0.6,0.1,0.7,0.2,0.6381058390926592
8286,SDSSJ111026.20+502403.6,167.609208,50.401021,111026.20+502403.6,167.60920715332,50.4010200500488,1.84039998054504,3.0,1.0,1,-26.5561047428185,0.0,0.0,0.0,-27.0575029881852,-1.0,45.92075241534351,46.0073647889751,0.0039331779157045,167.60920694,50.40102,111026.20+502403.6,167.609207,50.40102,878,52353,284,1.8404,DR7Q,DR12,0.004269138357854456,167.6092,50.4011,0.4,0.1,0.4,0.1,0.28497791192031713
1847,SDSSJ120406.34+522219.2,181.026457,52.372006,120406.34+522219.2,181.026458740234,52.3720054626465,1.72950005531311,3.0,1.0,1,-26.5493834602757,0.0,0.0,0.0,-27.034566009009,-1.0,45.8801723045764,46.0196902210087,0.0042862523378938,181.02645889,52.372005,120406.35+522219.2,181.026459,52.372005,883,52430,313,1.7295,DR7Q,DR12,0.005681842765570693,181.0265,52.372,0.8,0.1,0.8,0.2,0.10560614620055196
1839,SDSSJ113728.28+514324.6,174.367852,51.723505,113728.28+514324.6,174.367858886719,51.723503112793,1.91670000553131,3.0,1.0,1,-27.5714845532343,0.0,0.0,0.0,-26.7981148772186,-1.0,46.244004347848,46.1577090214325,0.0167933467751397,174.36785111,51.72350389,113728.28+514324.6,174.367851,51.723504,6690,56416,370,1.917,VI,DR12,0.0042347493881128625,174.3679,51.7234,0.5,0.1,1.5,0.1,0.3954250821413336
2419,SDSSJ131346.72+533148.4,198.444705,53.530124,131346.72+533148.4,198.444702148438,53.5301246643066,1.88940000534058,3.0,1.0,1,-27.3672916372686,0.0,0.0,0.0,-26.7535431230743,-1.0,46.2061272183738,46.5187446340285,0.0065538027005511,198.44470194,53.530125,131346.72+533148.4,198.444702,53.530125,1040,52722,180,1.8894,DR7Q,DR12,0.007360043805961295,198.4446,53.5302,0.7,0.1,0.9,0.1,0.3630736181105382
2527,SDSSJ141454.74+552802.6,213.728092,55.467392,141454.74+552802.6,213.728088378906,55.4673919677734,2.0304000377655,2.0,1.0,1,-27.2901814392507,0.0,0.0,0.0,-26.8098656668913,-1.0,46.2177199036274,46.4592894361422,0.0073906599060079,213.72808806,55.46739194,141454.74+552802.6,213.728088,55.467392,1160,52674,244,2.0304,DR7Q,DR12,0.00816300241920491,213.728,55.4672,0.5,0.1,0.8,0.1,0.7136983467809304
2861,SDSSJ135033.30+473809.8,207.638767,47.636059,135033.30+473809.8,207.638763427734,47.6360588073731,1.88170003890991,3.0,1.0,1,-26.8846943512653,0.0,0.0,0.0,-26.9366334402984,-1.0,46.0661410067201,46.0947035574985,0.0086933578215747,207.63876306,47.63605889,135033.30+473809.8,207.638763,47.636059,1285,52723,347,1.8817,DR7Q,DR12,0.009703260098770266,207.639,47.636,0.4,0.1,0.4,0.1,0.6190952657573092
8508,SDSSJ134910.81+503101.6,207.295046,50.517122,134910.81+503101.6,207.295043945313,50.5171203613281,1.91700005531311,1048579.0,1.0,1,-26.8385127959959,0.0,0.0,0.0,-26.944419748519,-1.0,46.0638731028803,46.1996770572696,0.0075446454343499,207.29504389,50.51712,134910.81+503101.6,207.295044,50.51712,1669,53433,72,1.917,DR7Q,DR12,0.008532234517530818,207.2951,50.5171,0.4,0.1,0.5,0.1,0.15423125816525488
2458,SDSSJ144220.04+500505.3,220.583536,50.08481,144220.04+500505.3,220.583541870117,50.0848083496094,1.81340003013611,3.0,1.0,1,-26.7981336554773,0.0,0.0,0.0,-27.0023225031501,-1.0,45.9145779967501,46.0306057679194,0.0148042320168448,220.58354194,50.08480806,144220.05+500505.3,220.583542,50.084808,1047,52733,540,1.8134,DR7Q,DR12,0.015618304089990166,220.5837,50.0848,1.8,0.1,1.9,0.1,0.3675515962662927
2438,SDSSJ134624.14+522540.1,206.600592,52.427815,134624.14+522540.1,206.6005859375,52.4278144836426,1.84409999847412,1048578.0,1.0,1,-26.9425446419402,0.0,0.0,0.0,-26.9125193315343,-1.0,46.0591512234082,46.1945637289126,0.0134372212227086,206.60058611,52.42781389,134624.14+522540.1,206.600586,52.427814,1043,52465,228,1.8441,DR7Q,DR12,0.01365396141440618,206.6005,52.4279,1.9,0.1,1.9,0.1,0.36888277695357596
1853,SDSSJ122428.99+513755.9,186.120828,51.632217,122428.99+513755.9,186.120834350586,51.6322174072266,1.7311999797821,1048579.0,1.0,1,-27.1248892777103,0.0,0.0,0.0,-26.8160072602388,-1.0,46.116929793785,46.1596274114836,0.0142661965686527,186.12083389,51.63221694,122429.00+513755.9,186.120834,51.632217,884,52374,253,1.7312,DR7Q,DR12,0.01340727161970797,186.1211,51.6322,0.5,0.1,0.5,0.1,0.5976205618707612
2454,SDSSJ144913.21+483715.7,222.305062,48.621051,144913.21+483715.7,222.305068969727,48.6210517883301,1.72259998321533,3.0,1.0,1,-27.9027503273317,0.0,0.0,0.0,-26.5659176493802,-1.0,46.3731184245761,46.3676023080746,0.0168271179422611,222.30506889,48.62105194,144913.21+483715.7,222.305069,48.621052,1047,52733,13,1.7226,DR7Q,DR12,0.017042673419338236,222.3051,48.6212,0.6,0.1,0.9,0.1,0.5457618876726894
2851,SDSSJ132250.60+500334.7,200.710834,50.059645,132250.60+500334.7,200.710830688477,50.0596466064453,1.72979998588562,10.0,1.0,1,-27.1248646418598,0.0,1.0,110.609447843941,-26.7953156677319,690.411301911782,46.1225244680455,46.3727811262356,0.0095927608980691,200.71083111,50.05964694,132250.59+500334.7,200.710831,50.059647,1282,52759,450,1.7298,DR7Q,DR12,0.009995663053261727,200.7106,50.0598,342.8,0.2,532.4,0.9,0.7720839828865501
2439,SDSSJ134714.58+514410.7,206.810765,51.736328,134714.58+514410.7,206.810760498047,51.736328125,1.98959994316101,2.0,1.0,1,-26.9983075245533,0.0,0.0,0.0,-26.9523304998692,-1.0,46.0683044865408,46.2106872230139,0.0100467946641474,206.81076,51.73632806,134714.58+514410.7,206.81076,51.736328,1043,52465,248,1.9896,DR7Q,DR12,0.011147063896234205,206.811,51.7362,0.2,0.1,0.5,0.1,0.7092396731913494
3468,SDSSJ121450.61+482033.6,183.710881,48.342674,121450.61+482033.6,183.710876464844,48.3426742553711,1.93120002746582,1.0,1.0,1,-27.5984678887338,0.0,0.0,0.0,-26.6877097364037,-1.0,46.33533545104,46.3955872388016,0.0108907148572743,183.71087611,48.34267389,121450.61+482033.6,183.710876,48.342674,1451,53117,331,1.9312,DR7Q,DR12,0.011964133234649362,183.7109,48.3426,0.5,0.1,0.6,0.1,0.26733572545372236
8399,SDSSJ113939.46+542215.0,174.914426,54.370853,113939.46+542215.0,174.914428710938,54.3708534240723,2.0518000125885,1048579.0,1.0,1,-27.1224324527894,0.0,0.0,0.0,-26.9715392547307,-1.0,46.0732468835981,46.2476158196302,0.0058866037404838,174.91442194,54.37085111,113939.46+542215.0,174.914422,54.370851,6697,56419,234,2.06,VI,DR12,0.011054744293591745,174.9143,54.3709,0.3,0.1,0.6,0.1,0.3005312768461315
2424,SDSSJ131040.24+542449.5,197.667669,54.413753,131040.24+542449.5,197.667663574219,54.413753509521506,1.92929995059967,3.0,1.0,1,-27.5010622921991,0.0,0.0,0.0,-26.6871414376981,-1.0,46.3512943944715,46.2409249028185,0.0115137364365107,197.66766389,54.41375389,131040.23+542449.5,197.667664,54.413754,1040,52722,431,1.9293,DR7Q,DR12,0.011076070520809889,197.6676,54.4137,0.5,0.1,0.6,0.1,0.23589769693344523
1867,SDSSJ130422.56+512416.3,196.094036,51.404529,130422.56+512416.3,196.094039916992,51.4045295715332,1.69319999217987,1048579.0,1.0,1,-27.3288177058229,0.0,0.0,0.0,-26.6913198374476,-1.0,46.1977924799,46.3854522053252,0.0090339854982913,196.09404,51.40453,130422.56+512416.3,196.09404,51.40453,887,52376,162,1.6932,DR7Q,DR12,0.009677492825395321,196.0939,51.4047,0.4,0.1,0.5,0.1,0.6886314000770677
2854,SDSSJ133406.53+494235.7,203.52722,49.709936,133406.53+494235.7,203.527221679688,49.7099342346191,1.71309995651245,2.0,1.0,1,-27.2782936079684,0.0,0.0,0.0,-26.7100391322977,-1.0,46.2099316359569,46.3745412508111,0.0074619603942898,203.52722194,49.70993389,133406.53+494235.7,203.527222,49.709934,1283,52762,458,1.7131,DR7Q,DR12,0.008574247648615035,203.5273,49.7099,0.6,0.1,0.6,0.1,0.2232419328474646
2545,SDSSJ145848.63+525450.5,224.702627,52.914032,145848.63+525450.5,224.702621459961,52.9140319824219,1.73249995708466,10.0,1.0,1,-27.8707289041009,0.0,1.0,1.79401202771537,-26.5084679173181,5.78486552381789,46.358437877614,46.6255470403643,0.0120267352941978,224.70261806,52.91403306,145848.62+525450.5,224.702618,52.914033,6712,56421,366,1.743,VI,DR12,0.0198665088387441,224.7027,52.9141,3.9,0.1,4.9,0.2,0.29097151893779616
2526,SDSSJ141911.11+562542.4,214.796317,56.428472,141911.11+562542.4,214.796310424805,56.4284706115723,1.65400004386902,7171.0,1.0,1,-27.9444088613218,0.0,0.0,0.0,-26.535212208964,-1.0,46.3897117904623,46.434349737965,0.0140112441690179,214.79631,56.42847111,141911.11+562542.4,214.79631,56.428471,1160,52674,156,1.654,DR7Q,DR12,0.014392539829011106,214.7965,56.4286,4.1,0.1,4.5,0.2,0.5804031398260457
2534,SDSSJ142730.43+545601.7,216.876793,54.933806,142730.43+545601.7,216.876800537109,54.933807373046896,1.75170004367828,3145738.0,1.0,1,-27.9612502662587,0.0,1.0,30.2770223565339,-26.4695800481354,89.267466586923,46.4638269448486,46.6305600719498,0.0163537587834173,216.87680111,54.93380694,142730.43+545601.7,216.876801,54.933807,1161,52703,214,1.7517,DR7Q,DR12,0.016933347058736194,216.8765,54.9339,27.2,0.1,38.4,0.2,0.7006247848988458
2842,SDSSJ124854.69+504338.5,192.22791,50.727371,124854.69+504338.5,192.227905273438,50.7273712158203,1.97500002384186,3.0,1.0,1,-27.113028098063,0.0,0.0,0.0,-26.8858224157584,-1.0,46.14293825699129,46.3049828364649,0.0107990656245115,192.227905,50.72737111,124854.69+504338.5,192.227905,50.727371,1279,52736,401,1.975,DR7Q,DR12,0.011394200313298864,192.2283,50.7273,0.5,0.1,0.4,0.1,0.9304196377754019
2388,SDSSJ111342.91+541232.3,168.428832,54.208998,111342.91+541232.3,168.428833007813,54.2089996337891,1.97179996967316,1048579.0,1.0,1,-26.9810863842154,0.0,0.0,0.0,-26.9315704613797,-1.0,46.09857480238,46.2326463768752,0.0062526706711206,168.42883306,54.209,111342.91+541232.3,168.428833,54.209,1013,52707,355,1.9718,DR7Q,DR12,0.007501510714191393,168.4289,54.209,3.7,0.1,4.1,0.1,0.13075693451650514
2426,SDSSJ132400.73+542848.3,201.003046,54.480111,132400.73+542848.3,201.003051757813,54.480110168457,1.89520001411438,1048579.0,1.0,1,-26.8849321481512,0.0,0.0,0.0,-26.9968461602128,-1.0,46.0114853145383,46.1183399164977,0.0124092293110905,201.00305194,54.48011,132400.73+542848.3,201.003052,54.48011,1040,52722,625,1.8952,DR7Q,DR12,0.013055443855395388,201.0029,54.48,0.3,0.1,0.3,0.1,0.5052839773352674
8519,SDSSJ135228.16+510744.9,208.117359,51.129161,135228.16+510744.9,208.11735534668,51.1291618347168,1.93009996414185,2.0,1.0,1,-27.9170843383687,0.0,0.0,0.0,-26.5775772010897,-1.0,46.4674584633456,46.4974312777124,0.0087837331900912,208.11737306,51.12915889,135228.16+510744.9,208.117373,51.129159,6740,56401,60,1.94,VI,DR12,0.03243851345068112,208.1173,51.1292,2.0,0.1,2.3,0.1,0.20261425605784528
1849,SDSSJ121034.97+531658.8,182.645719,53.283003,121034.97+531658.8,182.645721435547,53.2830047607422,1.79130005836487,11.0,1.0,1,-26.9821112246616,0.0,1.0,34.7225389613325,-26.8512891724598,246.547524538996,46.1112863514215,46.2777879816518,0.0082254351483479,182.64572111,53.283005,121034.97+531658.8,182.645721,53.283005,883,52430,416,1.7913,DR7Q,DR12,0.00838866471882583,182.6457,53.283,18.7,0.1,25.9,0.3,0.02857288850969526
3001,SDSSJ142301.08+533311.8,215.754516,53.553287,142301.08+533311.8,215.754516601563,53.5532875061035,1.86269998550415,2.0,1.0,1,-27.8097183405925,0.0,0.0,0.0,-26.6163832869807,-1.0,46.3493962680131,46.5041016756367,0.0022304211596577,215.75451389,53.55328194,142301.08+533311.8,215.754514,53.553282,7339,56782,968,1.882,VI,DR12,0.018501233306341458,215.7546,53.5533,1.2,0.1,1.4,0.2,0.169988004736675
2221,SDSSJ113824.19+501221.5,174.600827,50.205999,113824.19+501221.5,174.600830078125,50.205997467041,1.9404000043869,2.0,1.0,1,-27.4462026923837,0.0,0.0,0.0,-26.7351497462621,-1.0,46.3067897185517,46.4936698277664,0.0089864668959436,174.60083,50.20599694,113824.19+501221.5,174.60083,50.205997,967,52636,415,1.9404,DR7Q,DR12,0.009980987584225163,174.6006,50.206,0.5,0.1,0.7,0.2,0.5203403592060672
2230,SDSSJ121420.28+484743.5,183.584513,48.795432,121420.28+484743.5,183.584518432617,48.7954330444336,1.7311999797821,3.0,1.0,1,-27.3196734235125,0.0,0.0,0.0,-26.7485572579175,-1.0,46.1649305068544,46.3662943663699,0.0134208923549566,183.58451806,48.79543306,121420.28+484743.5,183.584518,48.795433,970,52413,248,1.7312,DR7Q,DR12,0.01239193560923624,183.5845,48.7955,1.3,0.1,1.4,0.1,0.25203193467947527
2421,SDSSJ131043.14+531238.9,197.679756,53.210807,131043.14+531238.9,197.679748535156,53.210807800293,1.84080004692078,10.0,1.0,1,-27.9033991326158,0.0,1.0,0.967697806179269,-26.514414669293,3.16340229802188,46.4529873073341,46.4868311515305,0.0163496090724014,197.679745,53.21080889,131043.13+531238.9,197.679745,53.210809,6759,56416,888,1.886,VI,DR12,0.024784227856867923,197.6797,53.2109,6.6,0.1,8.6,0.1,0.35172780358031946
3467,SDSSJ121732.69+465829.3,184.386244,46.974824,121732.69+465829.3,184.386245727539,46.974822998046896,1.99440002441406,3.0,1.0,1,-27.6630615370113,0.0,0.0,0.0,-26.7015609465501,-1.0,46.3343673981898,46.4723091189772,0.0055693333341954,184.38624611,46.97482306,121732.69+465829.3,184.386246,46.974823,1451,53117,183,1.9944,DR7Q,DR12,0.006090536600487457,184.3862,46.9748,3.5,0.1,3.8,0.1,0.13821679366797923
