name,redshift_1,RAx,DECx,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLG
SDSSJ125528.29+610426.5,1.606377,193.86787499999997,61.074027777777765,,,
SDSSJ125420.51+610436.0,2.049175,193.5854583333333,61.076666666666654,,,
SDSSJ130233.51+614547.9,2.155653,195.639625,61.76330555555554,,,
SDSSJ130203.32+614332.5,1.827337,195.51383333333337,61.72569444444445,,,
SDSSJ130307.11+613609.8,2.145963,195.77962499999998,61.60272222222221,34603008,0,0
SDSSJ130530.02+614155.0,1.928887,196.37508333333332,61.698611111111106,,,
SDSSJ130534.03+611754.2,2.361182,196.39179166666662,61.29838888888887,3,1,1
SDSSJ130629.93+615038.3,2.330593,196.62470833333325,61.84397222222221,,,
SDSSJ131135.95+611640.0,1.574803,197.89979166666672,61.27777777777778,,,
SDSSJ131526.00+614133.3,1.587729,198.85833333333332,61.69258333333332,,,
SDSSJ131655.59+613434.6,2.402553,199.23162499999995,61.57627777777777,2,1,1
SDSSJ123533.37+590940.0,2.08292,188.88904166666666,59.16111111111111,,,
SDSSJ123430.18+594806.3,2.288052,188.62575,59.80174999999999,,,
SDSSJ123146.22+592833.6,1.601207,187.9425833333333,59.476000000000006,2,1,1
SDSSJ123122.50+592705.6,1.706042,187.84374999999997,59.451555555555544,,,
SDSSJ123108.36+593333.2,2.080024,187.78483333333332,59.55922222222224,,,
SDSSJ122704.79+591408.7,2.3083,186.7699583333333,59.23575000000001,3,1,1
SDSSJ122532.13+591512.6,1.851399,186.38387499999996,59.25350000000002,,,
SDSSJ122622.90+593947.4,1.958813,186.59541666666664,59.663166666666655,,,
SDSSJ122354.79+584828.1,2.326426,185.97829166666662,58.80780555555555,2,1,1
SDSSJ122804.27+595028.9,2.048518,187.01779166666665,59.841361111111105,,,
SDSSJ122829.75+595137.3,1.868033,187.12395833333332,59.86036111111111,3,1,1
SDSSJ123209.38+595248.2,2.06244,188.0390833333333,59.88005555555556,,,
SDSSJ123955.34+601824.6,-1.0,189.98058333333333,60.30683333333333,,,
SDSSJ121943.88+580544.4,2.110054,184.93283333333332,58.09566666666666,2,1,1
SDSSJ122142.46+584254.2,1.957929,185.4269166666666,58.715055555555544,1048579,1,1
SDSSJ122147.87+584938.6,1.914291,185.4494583333333,58.8273888888889,34603008,0,0
SDSSJ121753.48+583002.2,2.062602,184.47283333333328,58.5006111111111,1048578,1,1
SDSSJ121555.94+590347.8,2.337701,183.9830833333333,59.06327777777778,2,1,1
SDSSJ121336.78+583321.2,1.657508,183.40324999999996,58.55588888888889,,,
SDSSJ121327.37+581518.3,2.231673,183.36404166666665,58.255083333333324,,,
SDSSJ120808.87+582119.7,1.543766,182.03695833333327,58.35547222222223,,,
SDSSJ120405.39+584536.2,1.887123,181.02245833333333,58.76005555555555,3,1,1
SDSSJ120200.27+583459.5,2.096649,180.50112499999997,58.58319444444442,1048578,1,1
SDSSJ120035.59+585015.7,1.940142,180.14829166666667,58.83769444444442,3,1,1
SDSSJ120501.13+592040.0,2.040529,181.2547083333333,59.344444444444456,1048579,1,1
SDSSJ120435.60+600440.9,1.672004,181.1483333333333,60.07802777777777,,,
SDSSJ121007.76+593003.6,1.564543,182.5323333333333,59.50099999999998,,,
SDSSJ121033.22+591157.7,1.975832,182.63841666666664,59.199361111111116,1048579,1,1
SDSSJ121224.46+591046.7,1.918285,183.10191666666665,59.179638888888874,,,
SDSSJ121352.36+592903.6,1.844278,183.46816666666663,59.484333333333325,2,1,1
SDSSJ121516.36+602059.2,1.993817,183.81816666666663,60.349777777777774,1048578,1,1
SDSSJ121442.29+591431.4,1.531394,183.67620833333328,59.24205555555554,,,
SDSSJ121606.00+593744.1,1.692274,184.02499999999998,59.62891666666667,,,
SDSSJ121700.60+593136.1,2.138945,184.25249999999997,59.52669444444445,,,
SDSSJ122016.90+594749.4,1.742145,185.07041666666666,59.79705555555555,,,
SDSSJ122009.58+592441.0,1.590134,185.03991666666664,59.411388888888894,,,
SDSSJ130010.63+622840.3,1.827175,195.04429166666662,62.47786111111111,2,1,1
SDSSJ125758.84+623834.5,2.161811,194.49516666666662,62.64291666666666,2,1,1
SDSSJ125545.01+612451.0,2.05654,193.93754166666665,61.41416666666665,33561600,0,0
SDSSJ125451.14+615552.0,1.908043,193.71308333333337,61.931111111111115,34603008,0,0
SDSSJ125559.94+620952.4,1.809296,193.99974999999995,62.164555555555545,135273475,1,1
SDSSJ125517.28+622415.7,2.159529,193.822,62.404361111111115,1048579,1,1
SDSSJ125508.08+622050.6,1.980235,193.78366666666665,62.347388888888894,2,1,1
SDSSJ125542.54+624344.1,1.828952,193.92724999999996,62.72891666666667,,,
SDSSJ125332.25+613803.7,1.912405,193.38437499999998,61.63436111111112,34603008,0,0
SDSSJ125211.65+622043.0,2.274248,193.04854166666664,62.345277777777795,1048578,1,1
SDSSJ125014.29+621032.7,1.907081,192.55954166666663,62.17574999999999,1048579,1,1
SDSSJ124617.62+621834.1,1.961136,191.57341666666667,62.309472222222226,34603008,0,0
SDSSJ124637.06+613114.4,1.94165,191.65441666666666,61.52066666666667,34603008,0,0
SDSSJ124600.30+620018.6,2.096251,191.50124999999997,62.00516666666665,2,1,1
SDSSJ124432.29+615619.7,2.278515,191.13454166666668,61.93880555555553,,,
SDSSJ124431.52+620759.9,2.034431,191.13133333333332,62.13330555555555,34603008,0,0
SDSSJ124323.04+622956.7,1.955204,190.84599999999998,62.499083333333346,34603008,0,0
SDSSJ124315.08+624500.9,2.170054,190.81283333333334,62.750249999999994,34603008,0,0
SDSSJ124202.12+615658.8,2.009858,190.5088333333333,61.94966666666666,2,1,1
SDSSJ124426.60+634512.4,1.882811,191.11083333333335,63.75344444444443,1048580,0,1
SDSSJ125155.51+640538.9,2.088423,192.98129166666664,64.09413888888889,1048580,0,1
SDSSJ125505.44+635923.2,1.605683,193.77266666666665,63.98977777777778,,,
SDSSJ125314.97+634554.9,2.121252,193.31237499999997,63.765249999999995,1048580,0,1
SDSSJ125439.41+632905.5,1.931995,193.6642083333333,63.48486111111111,1048579,1,1
SDSSJ125557.08+631256.2,1.930211,193.98783333333327,63.215611111111116,,,
SDSSJ121851.43+603146.0,1.597782,184.71429166666664,60.529444444444444,,,
SDSSJ121640.50+601557.9,2.222091,184.16874999999996,60.26608333333333,,,
SDSSJ121743.99+602220.1,1.685504,184.43329166666663,60.37224999999999,,,
SDSSJ121913.35+611846.0,1.627895,184.805625,61.31277777777777,1048579,1,1
SDSSJ121429.28+603556.3,2.133616,183.62199999999993,60.59897222222222,,,
SDSSJ121430.33+603938.1,2.338466,183.62637499999997,60.660583333333335,,,
SDSSJ121512.56+604745.4,1.964754,183.8023333333333,60.79594444444442,,,
SDSSJ120859.67+600443.8,1.927254,182.24862499999998,60.07883333333334,,,
SDSSJ120617.20+611709.3,2.22278,181.5716666666667,61.28591666666666,3,1,1
SDSSJ120303.69+605743.0,2.142083,180.76537499999998,60.96194444444443,,,
SDSSJ120515.52+623630.3,2.32415,181.31466666666665,62.608416666666656,,,
SDSSJ120521.32+620448.4,2.108592,181.33883333333333,62.0801111111111,,,
SDSSJ120501.69+613713.0,1.705533,181.25704166666665,61.620277777777765,,,
SDSSJ120533.62+613109.6,1.509728,181.3900833333333,61.51933333333332,,,
SDSSJ120704.64+624005.8,1.759597,181.7693333333333,62.66827777777778,,,
SDSSJ120731.95+615945.1,2.189985,181.88312499999998,61.99586111111112,34603008,0,0
SDSSJ121222.53+613225.7,1.66062,183.09387499999997,61.54047222222223,,,
SDSSJ121319.60+615044.1,2.270754,183.33166666666668,61.845583333333316,,,
SDSSJ121335.11+614001.8,1.74552,183.39629166666663,61.66716666666667,,,
SDSSJ121611.97+615231.4,1.989392,184.04987499999993,61.87538888888889,,,
SDSSJ121700.42+615105.0,2.237248,184.25175,61.851388888888884,,,
SDSSJ121750.89+613003.1,1.788867,184.46204166666664,61.500861111111114,3,1,1
SDSSJ121716.66+621407.9,1.892224,184.31941666666663,62.235527777777776,,,
SDSSJ123940.42+634638.9,2.122024,189.91841666666664,63.777472222222215,4,0,1
SDSSJ123451.09+641858.1,2.330665,188.712875,64.31613888888887,4,0,1
SDSSJ123444.98+641558.9,2.020207,188.68741666666662,64.26636111111111,1048580,0,1
SDSSJ123237.46+634636.0,1.894529,188.15608333333333,63.77666666666665,1048580,0,1
SDSSJ123102.63+635319.7,1.908869,187.76095833333332,63.88880555555556,1048580,0,1
SDSSJ122537.28+641208.8,1.834328,186.4053333333333,64.20244444444444,5,0,1
SDSSJ122223.05+640732.7,1.89015,185.59604166666665,64.12575,,,
SDSSJ122758.53+645444.4,2.012323,186.993875,64.91233333333335,1048580,0,1
SDSSJ122918.75+650249.7,2.110762,187.32812499999994,65.0471388888889,4,0,1
SDSSJ122850.00+644914.8,1.916521,187.20833333333334,64.82077777777779,,,
SDSSJ123508.46+651149.7,2.19709,188.78524999999996,65.19713888888889,4,0,1
SDSSJ123603.29+643014.0,2.178643,189.0137083333333,64.50388888888888,1048581,0,1
SDSSJ123846.65+644836.8,1.562614,189.69437499999995,64.81022222222222,64,0,0
SDSSJ123833.40+643302.4,2.154848,189.63916666666665,64.55066666666667,,,
SDSSJ122204.79+624325.6,2.018862,185.51995833333334,62.72377777777777,34603008,0,0
SDSSJ122255.29+630652.6,1.995748,185.73037499999995,63.114611111111124,3,1,1
SDSSJ122010.94+632138.3,1.966746,185.0455833333333,63.360638888888886,,,
SDSSJ121857.98+633827.3,1.891248,184.7415833333333,63.64091666666666,,,
SDSSJ121546.22+634344.7,2.094261,183.9425833333333,63.72908333333333,,,
SDSSJ121252.14+625634.8,1.936037,183.21725,62.943000000000005,1048578,1,1
SDSSJ121213.81+630600.3,2.107156,183.05754166666665,63.100083333333345,3,1,1
SDSSJ121148.68+633746.2,2.193232,182.95283333333325,63.62950000000001,,,
SDSSJ120836.59+630859.2,2.136125,182.15245833333333,63.149777777777764,1048578,1,1
SDSSJ120749.57+634911.2,2.187034,181.9565416666666,63.81977777777776,,,
SDSSJ120723.22+625246.3,2.026493,181.84675,62.87952777777778,1048579,1,1
SDSSJ120309.74+625756.5,1.662896,180.7905833333333,62.965694444444445,,,
SDSSJ120541.50+635748.9,2.364676,181.42291666666662,63.96358333333334,,,
SDSSJ120522.09+644804.3,1.702251,181.34204166666666,64.80119444444445,,,
SDSSJ120642.89+641139.4,2.385755,181.6787083333333,64.1942777777778,,,
SDSSJ120719.22+640840.4,1.887192,181.8300833333333,64.14455555555556,4,0,1
SDSSJ121144.45+640217.8,1.724894,182.93520833333335,64.03827777777778,,,
SDSSJ121441.02+635202.8,1.938506,183.67091666666664,63.867444444444445,,,
SDSSJ121623.97+635251.4,2.080683,184.09987499999997,63.880944444444445,,,
SDSSJ121517.25+635656.5,2.138186,183.82187499999998,63.94902777777777,,,
SDSSJ121704.36+640549.5,2.326809,184.26816666666664,64.09708333333333,,,
SDSSJ121818.76+640153.0,2.048764,184.57816666666665,64.03138888888887,1048580,0,1
SDSSJ122135.41+642304.1,1.939736,185.3975416666666,64.38447222222224,,,
SDSSJ122137.28+640055.7,2.101931,185.40533333333335,64.01547222222221,1048580,0,1
SDSSJ122039.01+641611.8,2.092666,185.16254166666664,64.26994444444445,,,
SDSSJ122135.52+644635.2,2.08766,185.39799999999997,64.77644444444445,,,
SDSSJ122230.33+653608.9,1.69075,185.62637499999994,65.6024722222222,1048580,0,1
SDSSJ122021.30+652942.2,-1.0,185.08874999999992,65.49505555555555,4,0,1
SDSSJ121639.90+643257.7,1.947755,184.16624999999996,64.54936111111111,4,0,1
SDSSJ121600.93+652316.9,2.290261,184.0038749999999,65.38802777777778,4,0,1
SDSSJ121500.20+653819.3,1.530066,183.75083333333328,65.63869444444444,,,
SDSSJ121315.56+652121.3,2.122592,183.31483333333333,65.35591666666667,5,0,1
SDSSJ121138.43+642628.7,1.601114,182.91012499999997,64.44130555555556,,,
SDSSJ120821.79+645453.9,2.130189,182.09079166666663,64.91497222222222,1048580,0,1
SDSSJ120857.49+651626.2,2.166695,182.2395416666666,65.27394444444442,,,
SDSSJ120612.14+645353.1,1.975067,181.55058333333332,64.89808333333335,4,0,1
SDSSJ120518.43+652942.4,1.86571,181.32679166666662,65.49511111111111,4,0,1
SDSSJ120243.13+650607.1,1.911707,180.67970833333334,65.10197222222223,1048580,0,1
SDSSJ115928.97+654735.7,1.882527,179.8707083333333,65.79325,5,0,1
SDSSJ121117.02+665933.5,2.021284,182.82091666666665,66.99263888888889,1048581,0,1
SDSSJ121212.36+660257.5,2.111399,183.05149999999995,66.04930555555555,,,
SDSSJ121403.61+663739.7,1.802136,183.5150416666666,66.62769444444444,,,
SDSSJ122453.62+655950.6,1.856884,186.2234166666666,65.99738888888889,1048580,0,1
SDSSJ162129.00+583940.8,2.17033,245.3708333333333,58.661333333333324,,,
SDSSJ161639.87+573331.5,2.203663,244.166125,57.55875,,,
SDSSJ160852.73+584513.6,2.386,242.21970833333327,58.75377777777776,,,
SDSSJ160840.73+600238.4,2.39318,242.1697083333333,60.044,,,
SDSSJ161128.64+595545.5,2.222903,242.86933333333334,59.929305555555565,,,
SDSSJ162052.06+591700.3,1.915193,245.2169166666667,59.28341666666666,,,
SDSSJ151840.50+595149.5,2.152919,229.6687499999999,59.863749999999996,1048580,0,1
SDSSJ151433.87+600739.8,2.306239,228.641125,60.127722222222225,1048580,0,1
SDSSJ151416.89+602157.4,2.207125,228.57037499999996,60.36594444444443,,,
SDSSJ151034.70+592542.9,2.16235,227.64458333333332,59.42858333333335,34603008,0,0
SDSSJ150838.10+603540.4,2.183908,227.15874999999994,60.59455555555555,4,0,1
SDSSJ151507.82+612412.1,2.181953,228.78258333333332,61.4033611111111,4,0,1
SDSSJ145850.38+601236.2,1.844306,224.70991666666666,60.210055555555556,,,
SDSSJ145938.29+602207.9,2.310508,224.90954166666666,60.368861111111094,,,
SDSSJ145829.84+605614.5,2.361699,224.6243333333333,60.937361111111116,4,0,1
SDSSJ145520.84+604559.2,2.271268,223.83683333333326,60.76644444444444,34603008,0,0
SDSSJ144957.12+611108.7,1.524114,222.488,61.185749999999985,,,
SDSSJ145932.70+620538.6,1.616061,224.88625,62.09405555555555,,,
SDSSJ145559.77+614132.6,2.197295,223.99904166666667,61.692388888888885,1048580,0,1
SDSSJ145553.60+622842.1,2.339076,223.9733333333333,62.4783611111111,,,
SDSSJ145430.17+621144.2,2.041575,223.62570833333334,62.19561111111111,,,
SDSSJ145014.69+614748.3,1.96265,222.56120833333333,61.79675000000001,,,
SDSSJ144844.72+613517.0,1.692508,222.18633333333327,61.588055555555556,,,
SDSSJ144744.25+615600.7,1.862709,221.93437499999996,61.93352777777777,,,
SDSSJ145022.22+621011.7,2.070184,222.5925833333333,62.169916666666666,,,
SDSSJ144937.14+623030.7,1.742564,222.40475,62.508527777777786,,,
SDSSJ144731.59+623817.3,1.720181,221.88162499999993,62.63813888888889,,,
SDSSJ144212.44+612643.6,1.659001,220.5518333333333,61.44544444444445,,,
SDSSJ144329.14+624750.6,2.227148,220.87141666666665,62.797388888888875,4,0,1
SDSSJ144151.14+623958.7,1.8301,220.46308333333332,62.666305555555546,1048580,0,1
SDSSJ144136.55+632519.4,1.771628,220.40229166666666,63.42205555555554,1048580,0,1
SDSSJ145238.81+633445.6,1.620123,223.1617083333333,63.579333333333324,,,
SDSSJ140848.80+650528.2,1.935367,212.20333333333326,65.09116666666667,4,0,1
SDSSJ140651.09+650613.3,1.878762,211.71287499999994,65.10369444444444,1048580,0,1
SDSSJ140231.81+643610.6,1.912324,210.6325416666667,64.60294444444445,4,0,1
SDSSJ140131.67+642813.7,1.51418,210.38195833333327,64.47047222222224,,,
SDSSJ140151.16+644447.5,1.915456,210.46316666666664,64.74652777777777,,,
SDSSJ140039.75+653633.8,1.935915,210.16562499999998,65.60938888888889,1048581,0,1
SDSSJ135936.58+650932.0,1.733895,209.90241666666662,65.15888888888891,4,0,1
SDSSJ135726.45+644726.0,2.133268,209.3602083333333,64.79055555555556,,,
SDSSJ135619.65+653044.8,2.299261,209.08187499999997,65.51244444444444,,,
SDSSJ135334.20+645534.0,1.768603,208.39249999999998,64.92611111111111,,,
SDSSJ135314.85+642952.4,2.357233,208.31187499999996,64.4978888888889,,,
SDSSJ135141.75+650840.1,1.875629,207.9239583333333,65.14447222222222,34603008,0,0
SDSSJ134740.28+655106.3,2.344963,206.91783333333333,65.85175,,,
SDSSJ135111.33+661430.8,2.118843,207.79720833333332,66.24188888888888,34603008,0,0
SDSSJ135514.58+654811.8,2.097754,208.81074999999996,65.80327777777778,,,
SDSSJ140333.12+534232.1,1.680772,210.88799999999998,53.70891666666667,1048578,1,1
SDSSJ142323.05+525731.7,1.959591,215.84604166666665,52.95880555555554,1048579,1,1
SDSSJ141254.70+525401.9,1.600314,213.22791666666663,52.90052777777776,,,
SDSSJ142444.54+535128.9,1.577882,216.18558333333326,53.85802777777778,1048578,1,1
SDSSJ142554.24+532752.7,1.819757,216.476,53.46463888888889,1048579,1,1
SDSSJ142928.88+524645.3,1.54928,217.3703333333333,52.77925,,,
SDSSJ142705.92+523333.1,1.974067,216.77466666666658,52.559194444444444,,,
SDSSJ142329.98+515008.9,1.679207,215.87491666666665,51.83580555555556,3145738,1,1
SDSSJ142248.68+520412.4,1.966201,215.7028333333333,52.0701111111111,2,1,1
SDSSJ143223.77+523512.3,1.73519,218.0990416666666,52.586749999999995,3,1,1
SDSSJ143131.82+520914.3,2.025009,217.88258333333334,52.15397222222223,,,
SDSSJ142408.10+520623.0,1.939168,216.03374999999997,52.106388888888894,1048578,1,1
SDSSJ141751.09+520307.7,1.745726,214.462875,52.052138888888884,,,
SDSSJ142448.10+532121.6,2.061854,216.20041666666665,53.356,,,
SDSSJ142625.48+530252.7,1.621739,216.60616666666664,53.04797222222222,,,
SDSSJ142723.96+533859.0,1.973005,216.8498333333333,53.64972222222222,1048579,1,1
SDSSJ143000.97+534901.6,1.744795,217.50404166666664,53.81711111111111,34603008,0,0
SDSSJ143043.58+534517.1,2.178236,217.68158333333332,53.75475,,,
SDSSJ143231.76+515130.1,1.873551,218.1323333333333,51.858361111111115,1048579,1,1
SDSSJ143302.47+520534.3,2.364271,218.26029166666666,52.09286111111112,,,
SDSSJ143127.50+520530.1,1.590452,217.8645833333333,52.09169444444444,34603008,0,0
SDSSJ143012.83+522101.4,1.954947,217.5534583333333,52.350388888888894,,,
SDSSJ142850.58+514231.0,1.616662,217.21074999999996,51.70861111111112,2,1,1
SDSSJ142427.84+522044.6,2.326612,216.11599999999996,52.34572222222222,,,
SDSSJ142624.34+533550.1,1.514713,216.60141666666664,53.59724999999999,2,1,1
SDSSJ143032.31+531054.6,1.668486,217.63462499999997,53.18183333333332,,,
SDSSJ000446.10-045059.5,2.063876,1.192083333333333,-4.84986111111111,,,
SDSSJ000447.85-054613.4,2.186054,1.1993749999999996,-5.770388888888888,,,
SDSSJ000424.26-053937.2,1.628998,1.1010833333333327,-5.660333333333332,,,
SDSSJ000448.56-044319.0,1.62136,1.2023333333333328,-4.721944444444441,,,
SDSSJ000018.15-053001.3,1.576787,0.07562499999999953,-5.50036111111111,,,
SDSSJ235739.84-054318.8,2.16388,359.416,-5.721888888888887,,,
SDSSJ235726.10-044325.8,2.146653,359.35875,-4.723833333333331,,,
SDSSJ000109.97-033818.0,2.24467,0.29154166666666614,-3.6383333333333314,,,
SDSSJ000223.92-041022.2,1.601161,0.5996666666666662,-4.1728333333333305,,,
SDSSJ000840.79-052729.9,2.214361,2.1699583333333337,-5.458305555555554,,,
SDSSJ000724.33-051930.7,2.219376,1.8513750000000002,-5.325194444444444,,,
SDSSJ000557.98-042341.0,2.37863,1.491583333333332,-4.394722222222223,,,
SDSSJ000846.24-043237.1,2.137851,2.192666666666667,-4.5436388888888875,,,
SDSSJ001221.57-042243.6,2.116334,3.089875,-4.378777777777776,,,
SDSSJ001327.31-034023.8,2.235595,3.3637916666666667,-3.6732777777777774,,,
SDSSJ001427.44-043017.5,2.33133,3.6143333333333336,-4.5048611111111105,,,
SDSSJ001548.39-033606.4,2.209806,3.9516250000000004,-3.6017777777777753,,,
SDSSJ002535.67-044925.7,2.164665,6.398624999999999,-4.823805555555554,,,
SDSSJ002248.46-044510.3,2.386456,5.701916666666665,-4.752861111111108,,,
SDSSJ001801.28-042340.0,1.897333,4.505333333333333,-4.394444444444444,,,
SDSSJ002500.40-041732.2,2.130041,6.251666666666666,-4.292277777777775,,,
SDSSJ002603.21-035052.3,2.245939,6.513374999999996,-3.8478611111111096,,,
SDSSJ003837.04-044941.2,2.009914,9.65433333333333,-4.82811111111111,,,
SDSSJ003538.35-044005.1,1.765841,8.909791666666663,-4.66808333333333,,,
SDSSJ003648.99-044741.5,2.193654,9.204124999999998,-4.794861111111109,,,
SDSSJ003844.37-035742.1,2.280717,9.684875,-3.9616944444444426,,,
SDSSJ003958.72-040904.9,-1.0,9.994666666666667,-4.1513611111111075,,,
SDSSJ004106.67-044302.2,2.271719,10.277791666666669,-4.717277777777776,,,
SDSSJ004213.18-043112.7,2.318493,10.554916666666665,-4.520194444444443,,,
SDSSJ004230.45-034847.7,2.412106,10.626875000000004,-3.8132499999999987,,,
SDSSJ004455.02-042101.1,2.352193,11.229250000000002,-4.350305555555555,,,
SDSSJ004539.66-050415.7,1.587237,11.41525,-5.0710277777777755,,,
SDSSJ004204.88-045421.0,2.32013,10.520333333333328,-4.905833333333333,,,
SDSSJ004602.67-044018.2,2.390548,11.511125000000002,-4.671722222222219,,,
SDSSJ005016.95-035859.0,2.25809,12.570624999999998,-3.9830555555555542,,,
SDSSJ005712.90-045924.5,2.060758,14.30375,-4.990138888888889,,,
SDSSJ005643.25-045459.6,2.248929,14.180208333333336,-4.916555555555556,,,
SDSSJ005436.41-052350.2,2.14773,13.651708333333334,-5.397277777777776,,,
SDSSJ005518.49-042512.1,2.133487,13.82704166666667,-4.4200277777777774,,,
SDSSJ010248.00-045206.7,2.155543,15.699999999999996,-4.868527777777773,,,
SDSSJ010234.12-043203.1,2.16978,15.642166666666661,-4.534194444444443,,,
SDSSJ010408.28-043529.2,2.125012,16.0345,-4.591444444444443,,,
SDSSJ011009.27-053840.3,2.183621,17.538625000000014,-5.644527777777777,,,
SDSSJ010400.06-042431.6,2.175187,16.000249999999998,-4.408777777777778,,,
SDSSJ010536.80-044212.5,2.198557,16.40333333333333,-4.703472222222219,,,
SDSSJ011610.07-044754.5,2.358594,19.04195833333333,-4.798472222222221,,,
SDSSJ011300.37-051301.2,2.205126,18.251541666666665,-5.216999999999999,,,
SDSSJ011037.51-034144.4,2.385166,17.656291666666664,-3.695666666666666,,,
SDSSJ013106.34-052343.7,2.099446,22.776416666666663,-5.395472222222221,,,
SDSSJ012551.75-055711.8,2.215391,21.465625,-5.9532777777777754,,,
SDSSJ012430.21-052326.4,2.295975,21.12587499999999,-5.390666666666663,,,
SDSSJ012538.36-034420.6,2.2868,21.409833333333335,-3.7390555555555522,,,
SDSSJ013132.92-040137.5,2.272475,22.887166666666666,-4.027083333333333,,,
SDSSJ01382.203-035727.0,2.224544,24.50917916666667,-3.957499999999999,,,
SDSSJ013901.37-034017.5,2.217549,24.75570833333334,-3.6715277777777766,,,
SDSSJ014239.73-043422.6,1.644786,25.665541666666666,-4.572944444444443,,,
SDSSJ014307.31-043026.4,2.329578,25.780458333333332,-4.507333333333331,,,
SDSSJ014527.48-052140.6,2.214578,26.36449999999999,-5.361277777777776,,,
SDSSJ014345.09-040046.4,-1.0,25.937875,-4.012888888888885,,,
SDSSJ014416.61-035359.5,2.306037,26.069208333333325,-3.8998611111111083,,,
SDSSJ014508.10-035559.0,2.383668,26.283750000000005,-3.933055555555554,,,
SDSSJ014515.10-041346.1,2.151201,26.312916666666673,-4.229472222222222,,,
SDSSJ014532.58-043046.5,2.307157,26.38575,-4.512916666666665,,,
SDSSJ014604.28-041044.7,2.21946,26.51783333333333,-4.179083333333331,,,
SDSSJ014851.83-042512.3,2.34127,27.21595833333334,-4.4200833333333325,,,
SDSSJ015035.24-043316.3,1.504084,27.64683333333334,-4.5545277777777775,,,
SDSSJ015407.38-045734.0,2.000382,28.53075000000001,-4.959444444444444,,,
SDSSJ015025.15-055051.6,2.127264,27.604791666666674,-5.8476666666666635,,,
SDSSJ014808.35-052752.8,2.239255,27.034791666666674,-5.464666666666663,,,
SDSSJ014938.01-035601.6,2.216329,27.408374999999992,-3.933777777777777,,,
SDSSJ015700.78-043206.6,2.193938,29.25325,-4.535166666666664,,,
SDSSJ020056.12-051520.8,2.233208,30.233833333333326,-5.255777777777777,,,
SDSSJ015611.95-053640.7,2.020444,29.049791666666675,-5.6113055555555515,,,
SDSSJ015529.30-055733.8,2.110085,28.872083333333332,-5.9593888888888875,,,
SDSSJ015239.53-043322.4,2.171875,28.164708333333333,-4.556222222222219,,,
SDSSJ020020.88-035543.7,2.06973,30.086999999999993,-3.928805555555554,,,
SDSSJ024133.03-044443.5,2.364905,40.387625000000014,-4.745416666666664,,,
SDSSJ024207.46-041919.7,2.391716,40.531083333333335,-4.322138888888886,,,
SDSSJ025119.00-035012.9,2.16304,42.82916666666666,-3.836916666666665,,,
SDSSJ025255.65-042022.8,2.112709,43.231875,-4.339666666666664,,,
SDSSJ024039.48-052413.5,2.284954,40.164500000000004,-5.403749999999997,,,
SDSSJ024453.84-054917.5,2.390092,41.22433333333333,-5.821527777777778,,,
SDSSJ024821.25-060429.3,2.373873,42.088541666666664,-6.074805555555554,,,
SDSSJ025845.82-065503.1,2.020454,44.69091666666666,-6.917527777777777,4,0,1
SDSSJ025939.26-063158.3,2.016601,44.913583333333314,-6.532861111111109,34603008,0,0
SDSSJ025118.93-060151.6,2.207487,42.828875000000004,-6.030999999999998,,,
SDSSJ025945.22-054313.8,2.242184,44.93841666666667,-5.720499999999998,,,
SDSSJ025956.44-045604.0,2.155297,44.985166666666665,-4.934444444444442,,,
SDSSJ024553.17-080026.3,1.839642,41.47154166666666,-8.007305555555558,5,0,1
SDSSJ024320.41-080233.6,1.825303,40.83504166666668,-8.042666666666664,5,0,1
SDSSJ024040.82-081310.0,1.895561,40.170083333333324,-8.219444444444443,34603008,0,0
SDSSJ024339.26-072451.1,2.097585,40.91358333333334,-7.414194444444442,1048580,0,1
SDSSJ024352.63-064144.6,2.147426,40.96929166666667,-6.695722222222219,,,
SDSSJ025123.73-084419.0,2.013831,42.84887500000001,-8.738611111111108,135273476,0,1
SDSSJ025103.50-075555.9,2.111691,42.764583333333334,-7.932194444444442,1048580,0,1
SDSSJ025003.30-085216.1,2.059732,42.51375000000001,-8.871138888888886,,,
SDSSJ024930.17-085821.0,2.189259,42.37570833333333,-8.972499999999997,,,
SDSSJ024752.69-082135.5,1.567857,41.96954166666667,-8.359861111111108,,,
SDSSJ024700.18-090135.6,1.989234,41.75075,-9.026555555555552,4,0,1
SDSSJ024634.09-082536.1,1.687772,41.64204166666666,-8.426694444444438,4,0,1
SDSSJ024823.27-064617.7,2.158371,42.09695833333334,-6.771583333333333,1048580,0,1
SDSSJ025017.99-070423.8,1.840822,42.574958333333335,-7.073277777777774,1048580,0,1
SDSSJ025051.30-072449.5,2.077252,42.71375,-7.41375,1048576,0,0
SDSSJ025420.59-073745.5,2.179363,43.58579166666667,-7.629305555555552,1048580,0,1
SDSSJ030102.20-082801.3,1.873649,45.25916666666668,-8.467027777777774,1048581,0,1
SDSSJ030120.33-082130.5,2.337642,45.33470833333334,-8.358472222222217,,,
SDSSJ025937.22-081005.4,1.761607,44.90508333333333,-8.168166666666666,,,
SDSSJ025801.46-083653.4,2.068563,44.50608333333333,-8.614833333333332,34603008,0,0
SDSSJ025720.43-080322.5,2.022874,44.335125000000005,-8.056249999999995,16,0,0
SDSSJ025627.96-083435.8,1.903695,44.116499999999995,-8.576611111111106,5,0,1
