 14 14 30.17,+61 22 50.7, 0.00088
 10 49 08.78,+55 25 26.8,-0.00062
 10 54 51.14,+41 12 44.6,-0.00030
 16 34 41.19,+23 25 57.2,-0.00033
 13 24 40.24,+28 49 43.7,-0.00019
 12 51 29.71,+18 39 07.1,-0.00009
 16 18 56.14,+20 02 19.5,-0.00023
 11 02 21.60,+65 39 18.0, 0.00028
 13 30 46.74,+61 17 08.0, 0.00003
 11 23 04.96,+38 31 47.1,-0.00046
 10 35 23.85,+09 52 55.8,-0.00010
 10 54 33.94,+42 00 28.1,-0.00091
 11 28 52.63,+16 22 47.6, 0.00046
 15 21 42.96,+56 06 29.9,-0.00080
 10 54 33.97,+18 27 10.4,-0.00089
 10 21 03.22,+14 08 34.3,-0.00015
 08 57 26.79,+19 55 24.3, 0.00005
 13 28 49.91,+36 47 36.9,-0.00015
 08 43 52.38,+17 25 16.7, 0.00139
 11 25 38.24,+39 13 43.9,-0.00009
 03 53 21.41,+00 26 26.0, 0.00056
 15 10 30.96,-00 18 23.2, 0.00001
 07 43 16.19,+32 31 26.7,-0.00114
 15 04 04.12,+09 56 07.3, 0.00015
 10 45 47.58,+56 18 53.9,-0.00003
 11 29 39.09,+16 34 14.1, 0.00050
 03 33 20.91,-05 12 16.8, 0.00039
 09 51 21.10,+11 52 36.9, 0.00025
 08 16 33.98,+07 40 32.9,-0.00040
 07 44 14.41,+33 56 15.1,-0.00019
 09 46 01.93,+42 24 10.8,-0.00054
 09 01 42.28,+59 39 27.3,-0.00047
 13 57 17.04,+01 07 35.0, 0.00005
 15 27 16.64,+57 41 01.5, 0.00014
 13 23 18.45,+47 13 35.7,-0.00011
 09 07 14.79,+46 07 45.1, 0.00020
 10 23 40.52,+11 42 40.0,-0.00079
 11 02 53.30,+37 04 25.8, 0.00012
 15 16 35.68,-00 31 58.6,-0.00026
 02 06 22.71,+23 27 04.5,-0.00024
 15 29 38.90,+11 38 03.9, 0.00044
 07 45 05.23,+32 58 03.7,-0.00003
 10 48 29.98,+56 08 19.1,-0.00037
 10 22 53.37,+12 00 52.2,-0.00061
 15 41 15.12,+10 32 09.4, 0.00002
 17 04 35.72,+38 09 48.4, 0.00011
 07 46 53.07,+33 30 00.0, 0.00095
 08 55 37.03,+22 20 55.7,-0.00022
 08 43 04.83,+30 29 53.8, 0.00064
