Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation
SDSSJ091923.30+212729.9,139.847106,21.458308,091923.30+212729.9,139.84710693359400,21.45830726623540,1.6482000350952100,1048578,1,1,-26.194406276283900,0,0,0.0,-27.16728022841860,-1.0,45.6732757272074,45.864079163072000,0.004094142389972730
SDSSJ091939.08+220333.2,139.912861,22.059238,091939.08+220333.2,139.91285705566400,22.05923843383790,1.9103000164032000,1048578,1,1,-28.10702150785130,0,0,0.0,-26.4470949026775,-1.0,46.54918289587480,46.80951346799780,0.013252494305644100
SDSSJ091837.02+222857.4,139.65425,22.482626,091837.02+222857.4,139.6542510986330,22.48262596130370,1.642199993133550,1048578,1,1,-26.191430694336200,0,0,0.0,-27.050322728693900,-1.0,45.83885807059680,45.99287181447860,0.0036571287317138800
SDSSJ092127.68+221120.1,140.36535,22.188919,092127.68+221120.1,140.3653564453130,22.188919067382800,2.0771000385284400,2,1,1,-27.004561483846800,0,0,0.0,-27.009668531877600,-1.0,46.07558052028230,46.068689838577000,0.02148615541138330
SDSSJ091742.03+242416.7,139.425131,24.404649,091742.03+242416.7,139.4251251220700,24.40464973449710,1.6500999927520800,1048578,1,1,-26.952337832906900,0,0,0.0,-26.778792749838000,-1.0,46.113400591381700,46.28262233173570,0.019450425273505400
SDSSJ092421.37+244625.4,141.089055,24.77373,092421.37+244625.4,141.08905029296900,24.77372932434080,1.7699999809265100,3,1,1,-26.697203807149000,0,0,0.0,-26.99214484585750,-1.0,45.94390541384600,46.193949246614400,0.0155769129263158
SDSSJ094256.58+205411.7,145.735777,20.90326,094256.58+205411.7,145.73577880859400,20.90325927734380,1.6863000392913800,1048578,1,1,-26.98282710098900,0,0,0.0,-26.942679140704800,-1.0,45.951091701512600,46.20323746927720,0.0066154287005140500
SDSSJ094438.07+212016.4,146.158639,21.337895,094438.07+212016.4,146.1586456298830,21.337894439697300,1.833899974823000,1048579,1,1,-26.907326575903700,0,0,0.0,-26.90823706934130,-1.0,46.051416064551800,46.244717483158900,0.02232279307465080
SDSSJ094319.27+210648.2,145.830298,21.113407,094319.27+210648.2,145.83029174804700,21.113407135009800,1.9591000080108600,1048579,1,1,-26.888827439745400,0,0,0.0,-26.99860876640080,-1.0,46.066151806987000,45.915729215766300,0.021001742590408500
SDSSJ094001.30+202244.2,145.005418,20.378965,094001.30+202244.2,145.0054168701170,20.378965377807600,1.7842999696731600,3145739,1,1,-26.80154439957130,0,1,10.812714355200800,-26.900551055850600,85.99749203990130,46.056948747059700,46.15688146421930,0.004048304455002260
SDSSJ093624.74+211940.1,144.103103,21.327811,093624.74+211940.1,144.1031036376950,21.327810287475600,1.7228000164032000,3,1,1,-26.66652584062920,0,0,0.0,-27.026398444981100,-1.0,45.89102099330210,46.0819162088388,0.003339577627148850
SDSSJ093535.05+213808.3,143.896083,21.635647,093535.05+213808.3,143.89608764648400,21.63564682006840,1.8696000576019300,3,1,1,-26.880236727424500,0,0,0.0,-26.88437341462250,-1.0,46.105136950575300,46.29405001179860,0.015562343409211900
SDSSJ093536.72+223059.3,143.903025,22.516496,093536.72+223059.3,143.9030303955080,22.516496658325200,1.8890000581741300,2,1,1,-27.591065310905600,0,0,0.0,-26.687086493646500,-1.0,46.29787739310920,46.451900268746400,0.018098975169894200
SDSSJ094102.13+214717.9,145.258914,21.788306,094102.13+214717.9,145.2589111328130,21.788305282592800,1.722100019454960,1048579,1,1,-26.83323417750090,0,0,0.0,-26.93708522540110,-1.0,45.995847448564000,46.12523420804680,0.00992636606629765
SDSSJ093442.26+224439.4,143.676097,22.744304,093442.26+224439.4,143.6761016845700,22.744304656982400,1.7475999593734700,1048579,1,1,-28.912776891867100,0,0,0.0,-26.078175946920400,-1.0,46.86227454407310,47.10711582208500,0.015731867331561600
SDSSJ093123.75+220019.1,142.848994,22.005331,093123.75+220019.1,142.8489990234380,22.00533103942870,1.9617999792099,1048579,1,1,-26.58692406903330,0,0,0.0,-27.04693530311340,-1.0,45.96219921366710,46.24192268174620,0.016767510938206700
SDSSJ092844.53+230455.7,142.18557,23.08216,092844.53+230455.7,142.18557739257800,23.08216094970700,1.7493000030517600,1048579,1,1,-26.758521085463000,0,0,0.0,-26.974942745539600,-1.0,45.970868030951300,46.13764289614810,0.024720288553906200
SDSSJ094611.35+220040.4,146.547329,22.011229,094611.35+220040.4,146.54733276367200,22.011228561401400,1.8690999746322600,1048578,1,1,-27.168431111378700,0,0,0.0,-26.85642347111430,-1.0,46.105462472939900,46.34665399330170,0.012660467775982700
SDSSJ094449.62+223902.3,146.206783,22.650646,094449.62+223902.3,146.206787109375,22.650646209716800,1.725100040435790,1048579,1,1,-26.742618050935100,0,0,0.0,-27.00276144976730,-1.0,45.92416053905200,46.08346576727640,0.013673569307234000
SDSSJ095137.70+222607.3,147.907117,22.435378,095137.70+222607.3,147.90711975097700,22.43537712097170,2.012200117111210,2,1,1,-27.4195774313434,0,0,0.0,-26.846572225372400,-1.0,46.16392116169110,46.37632261886270,0.0096854735750894
SDSSJ094102.19+232622.7,145.259151,23.439651,094102.19+232622.7,145.2591552734380,23.439651489257800,1.6761000156402600,2,1,1,-28.205580588961600,0,0,0.0,-26.283427111246700,-1.0,46.60139107142760,46.777587323877300,0.014224319183716500
SDSSJ094022.35+245219.4,145.093148,24.87206,094022.35+245219.4,145.09315490722700,24.872060775756800,1.9039000272750900,1048579,1,1,-27.09127158024090,0,0,0.0,-26.984246489156500,-1.0,45.998865016734600,46.14730150489710,0.022731875587553200
SDSSJ094111.77+251630.5,145.29908,25.275152,094111.77+251630.5,145.29908752441400,25.2751522064209,1.7475999593734700,2,1,1,-26.750955876688000,0,0,0.0,-26.925801189832600,-1.0,45.981270997064600,46.26930195154420,0.024505976973727700
SDSSJ094033.76+242630.1,145.140707,24.441716,094033.76+242630.1,145.1407012939450,24.441715240478500,1.663599967956540,1048579,1,1,-26.222540469078100,0,0,0.0,-27.101383679282200,-1.0,45.756347750871000,46.078128857260600,0.018899729176177500
SDSSJ094541.36+244436.4,146.42236,24.743451,094541.36+244436.4,146.42236328125,24.743450164794900,1.9284000396728500,1048578,1,1,-27.295237299633300,0,0,0.0,-26.88153439730660,-1.0,46.09118528639250,46.27217822834940,0.011141391206024800
SDSSJ094738.38+253946.3,146.909955,25.662878,094738.38+253946.3,146.9099578857420,25.662878036499000,1.893399953842160,1048578,1,1,-26.935919735992800,0,0,0.0,-26.979495868920700,-1.0,45.97117849635600,46.26463366960110,0.009364832310049620
SDSSJ094010.15+253929.0,145.042323,25.658059,094010.15+253929.0,145.04232788085900,25.658058166503900,1.8934999704361000,2,1,1,-27.068985321690800,0,0,0.0,-26.866876360173900,-1.0,46.133777805959300,46.31853017926600,0.01612020598723610
SDSSJ093910.75+260240.4,144.794828,26.044576,093910.75+260240.4,144.79483032226600,26.04457664489750,1.889299988746640,3,1,1,-27.953647851150300,0,0,0.0,-26.62926664238940,-1.0,46.342624153879800,46.54211758828580,0.007861817332378750
SDSSJ093921.21+264756.3,144.838403,26.798985,093921.21+264756.3,144.83840942382800,26.79898452758790,2.012200117111210,2,1,1,-27.661292568258800,0,0,0.0,-26.711306244592600,-1.0,46.34109161675750,46.36850808946810,0.020711870169855200
SDSSJ094106.42+262657.3,145.276763,26.449256,094106.42+262657.3,145.27676391601600,26.449256896972700,1.7630000114440900,1048579,1,1,-26.48887593422570,0,0,0.0,-27.12433523265380,-1.0,45.806810093390400,46.061719601019200,0.0043754178785130600
SDSSJ100209.01+223252.9,150.537543,22.548046,100209.01+223252.9,150.53753662109400,22.548046112060500,1.6680999994278000,1048579,1,1,-26.724043360400300,0,0,0.0,-26.94971083702950,-1.0,45.94268440774670,46.11736431234160,0.021212487038632200
SDSSJ095549.77+223925.5,148.957381,22.657102,095549.77+223925.5,148.95738220214800,22.657102584838900,1.978700041770940,1048578,1,1,-26.7853755867817,0,0,0.0,-26.965312129553500,-1.0,46.0258958270206,46.315246136502100,0.004514734247894500
SDSSJ095407.87+233500.9,148.532811,23.583603,095407.87+233500.9,148.53280639648400,23.583602905273400,1.8982000350952100,2,1,1,-28.59986870994920,0,1,1.335964142631490,-26.27051256333970,2.490619391676130,46.70606989207100,46.920306022733200,0.015192290513412400
SDSSJ095945.28+231020.0,149.938668,23.172246,095945.28+231020.0,149.9386749267580,23.1722469329834,1.7447999715805100,1048579,1,1,-26.504578917034700,0,0,0.0,-27.013732389100400,-1.0,45.93563005683270,46.03457879175620,0.023169358195851800
SDSSJ100145.22+231055.5,150.438422,23.182086,100145.22+231055.5,150.43841552734400,23.182086944580100,1.7280000448226900,3,1,1,-26.48912067398860,0,0,0.0,-27.057819689613800,-1.0,45.871778162744900,45.94213608697630,0.02168839572696390
SDSSJ100346.06+234624.6,150.941947,23.773512,100346.06+234624.6,150.9419403076170,23.77351188659670,1.937399983406070,2,1,1,-27.033914792173500,0,0,0.0,-26.937796354016200,-1.0,46.04026409988050,46.279258476042200,0.02205200897310900
SDSSJ052647.63+613303.1,81.698463,61.550872,,,,,,,0,,,,,,,,,
SDSSJ020935.01+074714.0,32.395888,7.787242,020935.01+074714.0,32.39588928222660,7.7872419357299800,1.657099962234500,3,0,1,-28.125071002396700,1,-1,0.0,-26.401439364869400,-1.0,46.56282004694500,46.2197929795533,0.004579295742517190
SDSSJ082451.75+244645.5,126.21566,24.779322,082451.75+244645.5,126.21566009521500,24.779321670532200,1.8535000085830700,33554432,0,0,-26.212274433877800,0,0,0.0,-27.27405374940800,-1.0,45.692760319169100,45.73664894196970,0.0012262337889581000
SDSSJ030803.59+054334.8,47.014983,5.726351,030803.59+054334.8,47.014984130859400,5.726350784301760,2.001499891281130,0,0,0,-27.12683108031030,1,-1,0.0,-26.87701092524270,-1.0,46.1997045875469,46.0193289914988,0.004124533524241070
SDSSJ095307.34+243530.2,148.280605,24.591723,095307.34+243530.2,148.28060913085900,24.59172248840330,1.667799949646000,2,1,1,-27.045676512828700,0,0,0.0,-26.754709575938600,-1.0,46.099489410411900,46.41956554497320,0.013647077625321000
SDSSJ094701.69+252043.8,146.757077,25.345504,094701.69+252043.8,146.757080078125,25.345504760742200,1.8538000583648700,1048578,1,1,-26.518741282970100,0,0,0.0,-27.044261909524400,-1.0,45.87853213852080,46.20978978624080,0.01038231896238330
SDSSJ094730.27+252010.8,146.876156,25.336341,094730.27+252010.8,146.87615966796900,25.336341857910200,2.073499917984010,2,1,1,-27.27222139707950,1,0,0.0,-26.782622739303500,-1.0,46.30767634089220,46.38797510741020,0.012327695255045600
SDSSJ094749.63+245636.1,146.956831,24.943387,094749.63+245636.1,146.9568328857420,24.94338607788090,1.6741000413894700,2,1,1,-26.973602227776700,1,0,0.0,-26.739483285023500,-1.0,46.200535578194800,46.18763180677720,0.006993539871429650
SDSSJ095109.86+253148.1,147.791124,25.530037,095109.86+253148.1,147.79112243652300,25.53003692626950,1.9495999813079800,1048578,1,1,-26.991656399123600,0,0,0.0,-26.930145706821800,-1.0,46.11262444127640,46.2606998018456,0.0050858754150906700
SDSSJ095323.98+253415.3,148.349945,25.570924,095323.98+253415.3,148.34994506835900,25.570924758911100,1.9113999605178800,2,1,1,-27.044068272257100,0,0,0.0,-26.89491026362080,-1.0,46.115354123657600,46.34455005471280,0.002741083869505120
SDSSJ095520.92+252621.3,148.837207,25.43927,095520.92+252621.3,148.8372039794920,25.43927001953130,2.0566000938415500,11,1,1,-27.69502968928870,0,1,1.0304288391177800,-26.681743438306000,4.9517811618824900,46.405624337637400,46.53386395654090,0.009819765390477190
SDSSJ095137.57+262259.9,147.906543,26.383311,095137.57+262259.9,147.9065399169920,26.383310317993200,1.780900001525880,1048578,1,1,-26.557475141422500,0,0,0.0,-27.057866244309200,-1.0,45.88412966401780,46.10561805323410,0.01024144321800890
SDSSJ095115.11+263320.2,147.812974,26.555631,095115.11+263320.2,147.81297302246100,26.555631637573200,1.660599946975710,2,1,1,-27.478285337921400,0,0,0.0,-26.66538471293090,-1.0,46.274770649215900,46.200137241405300,0.003895811126195700
SDSSJ095244.57+271354.1,148.185728,27.231708,095244.57+271354.1,148.18572998046900,27.231708526611300,1.7032999992370600,1048579,1,1,-26.617284987621600,0,0,0.0,-26.96284590345150,-1.0,45.94229309163020,46.17527152312650,0.0066168546598063400
SDSSJ101120.44+230549.2,152.835194,23.097003,101120.44+230549.2,152.83518981933600,23.097003936767600,2.0129001140594500,2,1,1,-26.65570664753080,0,0,0.0,-27.021358094311600,-1.0,45.954824207665400,46.297505712323200,0.014248812670195300
SDSSJ101022.99+230157.3,152.595815,23.032604,101022.99+230157.3,152.59580993652300,23.032604217529300,1.6612000465393100,1048578,1,1,-26.447392557786700,0,0,0.0,-27.09084434367030,-1.0,45.78780109233350,45.95348249401570,0.01679364973364730
SDSSJ100342.73+240622.3,150.928066,24.106216,100342.73+240622.3,150.92807006835900,24.106216430664100,1.8622000217437700,2,1,1,-27.54001283423090,0,0,0.0,-26.668042035080300,-1.0,46.32081122532470,46.39090946279580,0.013458405747151500
SDSSJ100618.01+240813.3,151.575056,24.137033,100618.01+240813.3,151.57505798339800,24.137033462524400,1.882599949836730,1048579,1,1,-26.83924426106580,0,0,0.0,-26.98366934699070,-1.0,46.05018997705340,46.09865162701760,0.0067253480037540400
SDSSJ100655.67+240648.1,151.731967,24.113362,100655.67+240648.1,151.73196411132800,24.113361358642600,1.7616000175476100,1048579,1,1,-26.611800953037700,0,0,0.0,-27.04365963986990,-1.0,45.91436990756420,45.955189308846000,0.009768556131949190
SDSSJ100752.95+242915.4,151.970626,24.487621,100752.95+242915.4,151.9706268310550,24.487621307373000,1.7620999813079800,1048578,1,1,-26.364449596775100,0,0,0.0,-27.15632234206390,-1.0,45.78699170108610,45.99088135916840,0.002938956089260460
SDSSJ101030.48+245829.9,152.627032,24.974978,101030.48+245829.9,152.6270294189450,24.974977493286100,1.976699948310850,1048578,1,1,-27.193113757236100,1,0,0.0,-26.92258904297710,-1.0,46.108970540536900,46.1505161569124,0.008618210305870680
SDSSJ101043.80+243956.0,152.682503,24.665561,101043.80+243956.0,152.68251037597700,24.66556167602540,1.6541999578476000,3,1,1,-26.559903181098100,0,0,0.0,-27.028529232163600,-1.0,45.84495706998040,46.04083101268170,0.024253164825100200
SDSSJ095526.77+253450.9,148.86155,25.580827,095526.77+253450.9,148.86155700683600,25.580827713012700,1.8451000452041600,1048578,1,1,-27.073008229190500,0,0,0.0,-26.89402852174580,-1.0,46.05039231119400,46.30806797144340,0.02289635490471560
SDSSJ095933.26+264306.6,149.888608,26.718525,095933.26+264306.6,149.88861083984400,26.718524932861300,1.704800009727480,1048579,1,1,-27.056035188837500,0,0,0.0,-26.84199799839840,-1.0,46.07693528411490,46.2275007534679,0.00913503889619887
SDSSJ100144.59+254555.9,150.435809,25.765536,100144.59+254555.9,150.43580627441400,25.765535354614300,1.8913999795913700,3,1,1,-27.49498144289900,0,0,0.0,-26.746568521281200,-1.0,46.255305749923800,46.338987034295000,0.009136931551638500
SDSSJ100421.15+260135.3,151.088147,26.026481,100421.15+260135.3,151.08815002441400,26.02648162841800,1.8992999792099,3,1,1,-28.041625453555000,0,0,0.0,-26.55681881175420,-1.0,46.41602580885880,46.498942158621200,0.010041915460983400
SDSSJ100038.86+272209.4,150.161934,27.369283,100038.86+272209.4,150.1619415283200,27.36928367614750,1.683500051498410,3,1,1,-26.742676622533300,0,0,0.0,-26.935867152074500,-1.0,45.961996643961800,46.21233634335280,0.024190988351564500
SDSSJ100111.79+270832.5,150.299142,27.142362,100111.79+270832.5,150.2991485595700,27.142362594604500,2.030100107192990,1048579,1,1,-26.857244637884500,0,0,0.0,-27.055972444484100,-1.0,45.96823856372310,46.25872336819880,0.021122672344949100
SDSSJ095726.90+282306.2,149.362104,28.385058,095726.90+282306.2,149.3621063232420,28.38505744934080,2.0248000621795700,2,1,1,-27.059570824135600,0,0,0.0,-26.891070293912400,-1.0,46.117306614211900,46.344320738170200,0.007620490055545140
SDSSJ101823.50+232327.5,154.597933,23.390994,101823.50+232327.5,154.59793090820300,23.390993118286100,2.0685999393463100,1048579,1,1,-26.796725303055400,0,0,0.0,-27.01186503422970,-1.0,46.02298553601010,46.23116118176210,0.007605620779129400
SDSSJ101545.15+234718.7,153.938126,23.788545,101545.15+234718.7,153.93812561035200,23.788545608520500,1.784600019454960,2,1,1,-27.252193395303500,0,0,0.0,-26.696051700008700,-1.0,46.23659211422530,46.5082113981969,0.0025390105300339300
SDSSJ101150.25+232706.0,152.959375,23.451683,101150.25+232706.0,152.95938110351600,23.451683044433600,1.7092000246048000,1048578,1,1,-26.740460009125500,0,0,0.0,-26.98161923739710,-1.0,45.91594443626530,46.01921212559750,0.020158261849368300
SDSSJ102018.17+243244.5,155.075738,24.545711,102018.17+243244.5,155.07574462890600,24.545711517334000,1.833899974823000,3,1,1,-28.37589724787930,0,0,0.0,-26.405798353093600,-1.0,46.55147098781900,46.77092712396270,0.021787216688698100
SDSSJ101350.40+254604.1,153.460037,25.767809,101350.40+254604.1,153.4600372314450,25.76780891418460,1.8558000326156600,1048578,1,1,-26.888052917343300,0,0,0.0,-26.947444169898400,-1.0,46.011654777125700,46.20094869905540,8.11461209725649E-04
SDSSJ101154.75+260342.4,152.978135,26.061788,101154.75+260342.4,152.97813415527300,26.06178855896000,1.8151999711990400,2,1,1,-26.863949370063800,0,0,0.0,-26.989683182305700,-1.0,45.929344342307000,46.210909576369900,0.0033929259010301700
SDSSJ101009.11+252105.5,152.537994,25.351541,101009.11+252105.5,152.53799438476600,25.35154151916500,1.8724000453949000,1048578,1,1,-26.83643578157400,0,0,0.0,-27.036741319485000,-1.0,45.94440974311570,46.10939585048280,0.0022494551781139000
SDSSJ100953.18+250213.2,152.471585,25.037001,100953.18+250213.2,152.47158813476600,25.03700065612790,1.930799961090090,1048578,1,1,-27.816362792141300,0,0,0.0,-26.61516088858030,-1.0,46.408341363918300,46.42686427317670,0.010299410681321100
SDSSJ101032.62+253457.7,152.635924,25.582714,101032.62+253457.7,152.63592529296900,25.582714080810500,1.6722999811172500,1048578,1,1,-26.82538287717220,0,0,0.0,-26.916878024935900,-1.0,45.97701515642580,46.19692991384990,0.004208422468594720
SDSSJ100552.22+270934.4,151.467588,27.159577,100552.22+270934.4,151.46759033203100,27.159576416015600,1.8324999809265100,2,1,1,-27.04547102407430,0,0,0.0,-26.807854810335700,-1.0,46.117239384895500,46.38851565112700,0.007759850604727890
SDSSJ100554.07+270502.4,151.475308,27.084008,100554.07+270502.4,151.47531127929700,27.084007263183600,1.7081999778747600,1048579,1,1,-26.53637258531080,0,0,0.0,-26.895600270320900,-1.0,45.98766822115110,46.3098315464953,0.010840413427529700
SDSSJ100842.03+261057.6,152.175163,26.182668,100842.03+261057.6,152.17515563964800,26.182668685913100,1.9200999736785900,1048579,1,1,-26.941073086168800,0,0,0.0,-26.935440792864000,-1.0,46.10250357304720,46.16583732254160,0.023906299697997800
SDSSJ101304.48+265817.4,153.268686,26.971519,101304.48+265817.4,153.26869201660200,26.971519470214800,2.0694000720977800,1048578,1,1,-27.965129253892200,0,0,0.0,-26.63308214804950,-1.0,46.383086172082700,46.66160424047550,0.01937795628104070
SDSSJ101421.37+265326.0,153.589054,26.890583,101421.37+265326.0,153.58905029296900,26.890583038330100,1.7343000173568700,11,1,1,-26.516289933128400,0,2,20.771847655168200,-27.14967085105700,293.18785745923100,45.774316962289200,45.95836837343050,0.011903108816725300
SDSSJ101515.17+261301.7,153.813211,26.217159,101515.17+261301.7,153.81321716308600,26.217159271240200,1.8025000095367400,3,1,1,-27.011820903240200,0,0,0.0,-26.918186202908000,-1.0,46.009585754668600,46.300638898877500,0.01992857194935900
SDSSJ101509.66+260948.9,153.790255,26.163606,101509.66+260948.9,153.79025268554700,26.163606643676800,1.9427000284194900,3145739,1,1,-27.023137284070100,2,1,16.082311927213600,-26.968927962163100,149.7188365019020,46.141659898773500,45.947268767018300,0.00782910294481179
SDSSJ101706.88+283218.0,154.278681,28.53834,101706.88+283218.0,154.2786865234380,28.538339614868200,1.8768999576568600,1048579,1,1,-26.878327151716100,0,0,0.0,-26.97336133055830,-1.0,45.998686035673900,46.2688806576016,0.01752331245260250
SDSSJ101035.91+274310.9,152.649645,27.71971,101035.91+274310.9,152.64964294433600,27.719709396362300,1.6627999544143700,1048578,1,1,-26.82370963156,0,0,0.0,-26.94763413460360,-1.0,45.95081018138680,46.09425285848180,0.0069020958313889400
SDSSJ100953.13+290412.4,152.47139,29.070127,100953.13+290412.4,152.4713897705080,29.070127487182600,1.7148000001907300,1048578,1,1,-27.21015084596500,0,0,0.0,-26.80977249133810,-1.0,46.10224553061040,46.23400240866870,0.0018966912500739600
SDSSJ103113.86+234246.4,157.807763,23.712904,103113.86+234246.4,157.80776977539100,23.71290397644040,1.7206000089645400,3,1,1,-27.160038630428200,0,0,0.0,-26.81562119633790,-1.0,46.151019245500700,45.94409485237240,0.02233225076472570
SDSSJ103213.83+241209.2,158.057658,24.202563,103213.83+241209.2,158.0576629638670,24.20256233215330,1.8623000383377100,1048579,1,1,-27.07638406611930,0,0,0.0,-26.881305453046800,-1.0,46.12418777076530,46.08193781528690,0.01647555526470950
SDSSJ102445.55+245846.1,156.18981,24.979497,102445.55+245846.1,156.18980407714800,24.9794979095459,1.8741999864578200,1048578,1,1,-26.527148352753200,0,0,0.0,-27.142742900391700,-1.0,45.806292497702800,46.02758103716250,0.019603155892901000
SDSSJ102631.99+250830.2,156.633313,25.141733,102631.99+250830.2,156.63331604003900,25.141733169555700,1.9366999864578200,1048578,1,1,-26.59619239515700,0,0,0.0,-27.132915659108100,-1.0,45.83988484859480,46.05856734464590,0.009926074141562990
SDSSJ102737.76+250519.7,156.907338,25.088816,102737.76+250519.7,156.90733337402300,25.088815689086900,1.735700011253360,3,1,1,-26.500256441960900,0,0,0.0,-27.11424482688810,-1.0,45.8184878255227,45.87503717614680,0.01512375817437490
SDSSJ102919.29+250650.3,157.330393,25.113984,102919.29+250650.3,157.3303985595700,25.113983154296900,1.715000033378600,3,1,1,-28.34087920552350,0,0,0.0,-26.29650853341120,-1.0,46.63946299773960,46.726589065052100,0.01837635030685390
SDSSJ103004.02+243614.2,157.516775,24.603953,103004.02+243614.2,157.5167694091800,24.603952407836900,1.929900050163270,10,1,1,-26.51329903069960,0,1,1.6336971663019000,-27.162715994656300,23.762249434971100,45.859527029756800,45.844210937694600,0.018423326063343700
SDSSJ103034.01+244209.0,157.641721,24.702504,103034.01+244209.0,157.6417236328130,24.702503204345700,1.7821999788284300,1048579,1,1,-26.34047449315130,0,0,0.0,-27.169007070915400,-1.0,45.79100727578730,45.784682568964800,0.009074694596140460
SDSSJ101957.48+253429.2,154.989503,25.574779,101957.48+253429.2,154.989501953125,25.574779510498000,1.729699969291690,1048579,1,1,-26.56099354669410,0,0,0.0,-27.041153503554300,-1.0,45.87287735655880,46.01322529908350,0.003864462288111650
SDSSJ101951.78+263740.1,154.965789,26.627818,101951.78+263740.1,154.96578979492200,26.627817153930700,1.763800024986270,1048579,1,1,-26.60971223625150,0,0,0.0,-27.108911832970700,-1.0,45.81863741193140,45.988129376513700,0.0039776330157523100
SDSSJ101828.86+260458.0,154.620285,26.082791,101828.86+260458.0,154.6202850341800,26.08279037475590,2.0162999629974400,1048578,1,1,-27.34572794520320,0,0,0.0,-26.86239525480390,-1.0,46.20793378583040,46.11972620441550,0.00225359038025021
SDSSJ101811.18+253917.1,154.546595,25.65476,101811.18+253917.1,154.54660034179700,25.654760360717800,1.8255000114440900,1048579,1,1,-27.2266844076182,0,0,0.0,-26.87646657309230,-1.0,46.16053320793210,46.038974561057800,0.017383284753355800
SDSSJ101743.70+253746.3,154.432119,25.629529,101743.70+253746.3,154.43211364746100,25.62952995300290,1.8725999593734700,2,1,1,-27.97100897320630,0,0,0.0,-26.51855099188840,-1.0,46.47567039119550,46.53220399191080,0.01770875720482040
SDSSJ101553.59+263344.0,153.973297,26.562228,101553.59+263344.0,153.97329711914100,26.562227249145500,1.7477999925613400,3,1,1,-27.20108892244120,0,0,0.0,-26.847193348058500,-1.0,46.086785559493100,46.14681672455790,0.002730164196405240
SDSSJ101630.44+263947.0,154.126875,26.663083,101630.44+263947.0,154.1268768310550,26.663082122802700,1.888700008392330,3,1,1,-27.055978275659500,0,0,0.0,-26.877520398607300,-1.0,46.12871400603540,46.11413812976830,0.0066838815606049800
SDSSJ101906.67+273603.6,154.77783,27.601025,101906.67+273603.6,154.77783203125,27.601024627685500,1.9930000305175800,1048579,1,1,-27.337973234562500,0,0,0.0,-26.851914711435900,-1.0,46.14815453963280,46.343370856504500,0.006617463186077190
SDSSJ101803.26+265009.0,154.513615,26.83584,101803.26+265009.0,154.51361083984400,26.835840225219700,1.8009999990463300,3145738,1,1,-27.893511516308000,0,1,139.15607217827600,-26.478534579148800,418.8289962441740,46.448963062102600,46.67732729953260,0.013388214026592100
SDSSJ103933.53+240628.5,159.889726,24.107928,103933.53+240628.5,159.8897247314450,24.107927322387700,1.6826000213623000,1048578,1,1,-27.00046393286440,0,0,0.0,-26.745817503801700,-1.0,46.149490669888600,46.29142692962710,0.004829786403589130
SDSSJ103641.96+250236.3,159.17484,25.043434,103641.96+250236.3,159.17483520507800,25.043434143066400,2.016900062561040,3145739,1,1,-28.257211486669500,0,2,191.25537304596500,-26.416987423144900,499.5754267382190,46.6258242070752,46.75619981563860,0.015647374078415900
SDSSJ103138.40+243736.5,157.910033,24.626818,103138.40+243736.5,157.9100341796880,24.62681770324710,1.7010999917984000,1048578,1,1,-26.54821411979460,0,0,0.0,-27.020909009215100,-1.0,45.852422124804100,46.11412170969030,0.004005670708312190
SDSSJ103342.47+261435.0,158.426974,26.243075,103342.47+261435.0,158.42697143554700,26.243074417114300,1.6734999418258700,1048578,1,1,-26.608403800870300,0,0,0.0,-26.956377494266900,-1.0,45.95641645558870,46.165390812348700,0.008542195149209950
SDSSJ103540.98+261839.3,158.920751,26.310917,103540.98+261839.3,158.92074584960900,26.310916900634800,1.7490999698638900,3,1,1,-26.49164512763610,0,0,0.0,-27.01716820354930,-1.0,45.892608826313600,46.15397992686190,0.01662440256061720
SDSSJ103402.96+270702.1,158.512354,27.117252,103402.96+270702.1,158.51235961914100,27.117252349853500,1.7891000509262100,1048578,1,1,-26.83137911016550,0,0,0.0,-26.86491740474750,-1.0,46.09128900683800,46.1691795305186,0.0180492523071576
SDSSJ103115.96+270537.1,157.816506,27.093661,103115.96+270537.1,157.81651306152300,27.093660354614300,1.732200026512150,1048579,1,1,-26.255275101117300,0,0,0.0,-27.08486946701580,-1.0,45.82671481830220,46.058078707196900,0.02275075935974330
SDSSJ102711.76+270014.6,156.799025,27.004075,102711.76+270014.6,156.7990264892580,27.004074096679700,1.8720999956131000,11,1,1,-27.31282276910850,0,1,2.9642502478465300,-26.783316234803200,17.998283969539600,46.20536107691610,46.213834901491300,0.005778673485721440
SDSSJ102712.64+274758.8,156.80269,27.799672,102712.64+274758.8,156.8026885986330,27.799671173095700,1.847599983215330,1048579,1,1,-26.786984774614800,0,0,0.0,-26.956630856337600,-1.0,46.0551704277837,45.96843065838940,0.005364416287451240
SDSSJ103048.47+274220.0,157.701993,27.705567,103048.47+274220.0,157.70199584960900,27.70556640625,1.6763999462127700,1048578,1,1,-27.483797832792100,0,0,0.0,-26.629835665204400,-1.0,46.24794042444910,46.48066702972020,0.009330565093013750
